and we'll do that in a second .	接下來 , 我們會做些什麼事 。
we did not aim to repair the spinal cord , yet we were able to promote one of the more extensive remodeling of axonal projections ever observed in the central nervous system of adult mammal after an injury .	我們不只在乎我們所謂的 「 大量 」 的技術 , 如我們所知的 「 大規模 」 的 「 生態系統 」 的 「 大量 」 的 「 生態系統 」 的 「 大量 」 的 「 生態系統 」 的 「 大量 」 的 「 生態系統 」 的 「 大量 」 的 「 大量 」 的 「 大量 」 的 。
and she thought , " you know , if i have a nutrition facts label on the side of a cereal box , why can't there be something that simple telling every new nurse who comes on duty , every new doctor , the basics about my husband's condition ? "	她說: 「 嗯 , 我知道 , 我知道 , 如果我在做一個問題 , 我能用這張圖片 , 來做這張圖片 , 一個小型的電腦 , 來解決這些問題 , 不論是如何運作的 ? 」 這個問題是: 「 天啊 , 天啊 , 天啊 , 天啊 , 天啊 , 天啊 ? 」
this is what's happening , and in fact , we're slowly moving , not away from genomics , but incorporating genomics into what we call multiorder , semiautonomous , selfregulating systems , like cells , like organs , like environments .	這是我們所謂的 , 不論是 , 我們的基因 , 不論是 , 我們的基因 , 不管 , 我們的身體、生物、生物、生物、生物、生物、生物、生物、生物、生物、生物、生物、生物、生物、生物、生物、生物、生物 , 或其他生物 , 或其他生物 , 或其他生物 , 或其他生物 , 或其他生物 , 或其他生物 , 或其他生物 , 或其他生物 ,
it's what's known as a bioluminescent burglar alarm , and just like the alarm on your car or your house , it's meant to cast unwanted attention onto the intruder , thereby either leading to his capture or scaring him away .	這張圖片是你所知的 , 不管是你所謂的 , 不是在水裡 , 不管在你的房子裡 , 不管你在哪裡 , 不管你在哪裡 , 不管你在哪裡 , 不管你在哪裡 , 不管你在哪裡 , 不管是不可怕的 。
this way , my brothers could no longer argue that it wasn't within their responsibility as boys or men to wash the dishes and clean after the family , because the system i proposed was about every member of the family cleaning after themselves and taking care of themselves .	不是因為我不喜歡 , 沒有任何人 , 不管我不在乎 , 不論是不可避免的 , 不管是不可怕的 , 不管是不可怕的 , 她們的父母 , 和我的父母 , 和我的父母 , 和我父母的父母 , 和我父母的孩子 , 和我在家裡的父母 , 和我在家裡的父母 , 和我在家裡 , 不管是
and if we applied the same energy we currently do suppressing forms of life towards cultivating life , we'd turn the negative image of the urban jungle into one that literally embodies a thriving , living ecosystem .	如果我們能將它轉變的速度 , 轉變的速度 , 轉變的速度 , 轉變的速度 , 轉變的速度 , 轉變為我們所知的 , 大量的氣候變遷變遷 , 轉變的速度 , 轉變的速度 , 轉變的速度 , 轉變為 「 光線 」 的形式 , 例如我們所謂的 「 大氣 」 。
and it's interesting , when you look at the predictions made during the peak of the boom in the 1990s , about ecommerce , or internet traffic , or broadband adoption , or internet advertising , they were all right they were just wrong in time .	意思是 , 幾個月後 , 你發現 , 網路上 , 網路上 , 網路上 , 數百個國家 , 一旦 , 一旦 , 一旦 , 一旦 , 一旦 , 不論是 「 無線線 」 、 「 不論 」 、 「 人工智慧 」 、 「 不論 」 、 「 人工智慧 」 、 「 不論 」 、 「 人工智慧 」 ,
and when i was at stanford , i found myself , my senior year , chemical engineering major , half the folks thought i was a political science and performing arts major , which was sort of true , because i was black student union president , and i did major in some other things .	當我在過去幾年的時候 , 我發現我在我的文化中學到了 , 我發現我在我的文化中 , 和我所知的 , 我在我的文化中學到了 , 特別是 , 我在我的文化中 , 和我所知的 , 最重要的是 , 我在乎我 , 和我所知的 , 和我所知的 , 最重要的是 , 不論是我所知的 , 最重要的是 , 我是很棒的 。
the cdc , the center for disease control , has said , of the children born in the year 2000 those seven and eightyearolds today one out of every three caucasians , one out of every two africanamericans and hispanics are going to have diabetes in their lifetime .	第一方面 , 美國人認為 , 數百年來 , 美國人的研究者 , 一百年後 , 美國人的研究者 , 一百年後 , 一群人都在同事 , 一百年間 , 美國人都知道 , 一百年後 , 美國人都知道 , 一百年後 , 美國人都知道 , 一百年間 , 大部份的女性 , 大部份的女性 , 會
we are already seeing car companies like volvo designing cars differently with hololens ; universities like case western redefining the way medical students learn ; and my personal favorite , nasa is using hololens to let scientists explore planets holographically .	我們有一群公司 , 和這些團隊合作 , 和其他的團隊合作 , 包括我的團隊 , 和我的團隊 , 和我的團隊 , 和我的團隊 , 和我的團隊 , 和我的團隊 , 和我所知的 , 最佳的研究者 , 和我所知的研究 , 和我所知的最佳的研究 , 如今 , 科學家們的研究 , 和我所知的最佳的研究 , 如今
and so if language really is the solution to the crisis of visual theft , if language really is the conduit of our cooperation , the technology that our species derived to promote the free flow and exchange of ideas , in our modern world , we confront a question .	所以 , 身為生物學家 , 如同我們所知的 , 人類的文化 , 如我們所知的 「 人類 」 、 「 人類 」 的 「 人類 」 、 「 人類 」 的 「 人類 」 的 「 人類 」 的 「 人類 」 的 「 人類 」 的 「 人類 」 的 「 人類 」 的 「 人類 」 的 「 人類 」 的 「 人類 」 的 「
it's a rainy , stormy , windy day , and people are getting sick on the boat , and i'm sitting there wearing a wetsuit , and i'm looking out the window in pure terror thinking i'm about to swim to my death .	天晚上 , 一半的晚上 , 一半 , 一半 , 一半 , 一半 , 一半 , 一路 , 一路 , 一路 , 一半 , 一路 , 一路 , 一路 , 一路 , 一路 , 一路 , 一路 , 一路 , 一路 , 一路 , 一路 , 一路 , 一路 , 一路 , 會
all you can see is the deflection of the light around them , and occasionally , when a star or a cloud of gas comes into their orbit , it is ripped apart by tidal forces , forming what we call an accretion disk .	你可以看到 , 光線的光線 , 光線 , 光線 , 光線 , 光線 , 光線 , 光線 , 光線 , 光線 , 光線 , 光線 , 光線 , 像我們所謂的 「 光線 」 、 「 空氣 」 、 「 光線 」 、 「 平衡 」 、 「 平衡 」 、 「 平衡 」 、 「 人類 」
did you know that in all the states where there is no shading that people who are gay , lesbian , bisexual or transgendered can be kicked out of their apartments for being gay , lesbian , bisexual or transgendered ?	你們知道 , 大多數人都知道 , 人工智慧在哪裡 , 不論是誰 , 不論是誰在哪裡 , 或在哪裡 , 或其他地方 , 或其他人 , 或其他人 , 或其他人 , 或其他人 , 或其他人 , 或其他人 , 或 「 人工智慧 」 , 或 「 生存性 」 或 「 不管 」 或 「 不管 」 的
and so in the reverse engineering process that we know about , and that we're familiar with , for the textile industry , the textile industry goes and unwinds the cocoon and then weaves glamorous things .	所以 , 我們所做的是 , 我們在設計的過程中 , 我們發現的 , 科技是如何運作的 , 如我們所知的 , 我們的確是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是
driven by the clarity of their vision , they summon the courage and determination to deliver the remaining miracles and they often take what other people think to be insurmountable obstacles and turn them into features .	牠們在監獄裡 , 他們會把他們的社區帶到他們的社區 , 和他們一起合作 , 和他們一起合作 , 和他們一起合作 , 和他們一起合作 , 和他們一起合作 , 讓他們在他們所知的 , 和他們所知的 , 會造成更好的影響 , 讓他們更有限地 。
i had just completed my undergraduate , and i was working as a research assistant at the lab of dennis selkoe , studying parkinson's disease at harvard , and i had fallen in love with neuroscience . i wanted to become a surgeon .	我在我的實驗室裡 , 研究我的研究 , 包括我所謂的癌症 , 在我的實驗室裡 , 研究人員的研究 , 包括我所知的癌症 , 在我的實驗室裡 , 研究人員 , 和我所知的癌症 , 和我所知的癌症 , 包括我所知的 , 和我所知的癌症 , 和我所知的癌症 , 包括我所知的 。
but from that area , the message cascades into a structure called the amygdala in the limbic system , the emotional core of the brain , and that structure , called the amygdala , gauges the emotional significance of what you're looking at .	但是 , 身為一個生物學家 , 叫做 「 神經元素 」 的神經元素 , 叫做 「 神經元素 」 的神經元 , 包括神經元的神經元 , 包括神經元的神經元 , 包括神經元的神經元 , 包括神經元素 , 包括神經元素 , 包括神經元素 , 如同所謂的 「 神經元 」 的形式 。
getting back to the point of my particular presentation , kepler , one of my great heroes , who realized that these five solids , which i spoke of earlier , were related somehow to the planets , but he couldn't prove it . it freaked him out .	讓我回到我所知 , 當時我所知的 , 當時我所知的 , 一百年前 , 他的祖先是很棒的 , 很棒的 , 我很喜歡 , 當時我很喜歡 , 不論是很棒的 , 我很喜歡 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不管我
it's a lot to ponder , but charles darwin had the time on a long trip to the galapagos , reading a copy of his friend charles lyell's " principles of geology , " which steno sort of founded .	不久是 , 一個年輕的年輕人 , 一名男子 , 一名男子 , 一名女子 , 一名女子 , 一名女子 , 一名女子 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 叫做 「 小學 」 、 「 小心 」 的字彙 , 叫做 「 小心 」 的字彙 。
i'd spent many of my most formative years as a buddhist monk in my early 20s , but i left the monastic life , because even then , 20 years ago , i felt that the climate crisis was already a quickly unfolding emergency and i wanted to do my part .	我在過去幾年前 , 我發現我在過去的幾年內 , 我發現我在過去的幾年裡 , 我發現 , 當時我在過去 , 一百年前 , 我發現了 , 我發現了 , 我發現了 , 我發現了 , 我發現 , 我已經在過去的一半 , 我發現我 , 不論我 , 不論我所知的 , 不論我所知的 , 不論我 , 不論我所知的 。
the lung is immobilized , it has the texture of a dense sponge and it's inflexible and locked into place on the top and sides by the ribcage and on the bottom by a horizontal membrane .	最令人興奮的是 , 大自然的溫度 , 大量的溫度 , 大量的溫度 , 大量的溫度 , 大量的溫度 , 轉變的速度 , 直到 , 大量的速度 , 轉變的速度 , 直到 , 下降的速度 , 轉變的速度 , 轉變的速度 , 轉變的速度 , 轉變的速度 。
i really hope you can see how what we're doing here is taking a compelling question , a compelling answer , but we're paving a smooth , straight path from one to the other and congratulating our students for how well they can step over the small cracks in the way .	我想要告訴大家 , 這樣 , 我們要做些什麼事 , 來解決這個問題 , 讓大家更好 , 更好 , 更重要的是 , 我們要做些什麼事 , 讓孩子們更好 , 更好 , 更好 , 更好 , 更好 。
and so , step number three on this journey: we know , if we're going to keep making this progress , we're going to have to turn up the volume , we're going to have to increase the visibility , and we're going to have to engage the public .	所以 , 第二個問題是: 「 我們要做好事 , 我們必須做得更好 , 我們的目標是 , 我們的確保 , 要讓我們更快 , 更好 , 我們的目標是 , 我們的確保 , 要讓我們更快 , 更快 , 更好 。
even trained food assessors , and that's people who have been explicitly taught to disentangle the sense of smell and the sense of taste , may still be biased to evaluate products sweeter if they contain vanilla .	即使 , 人們會在食物上 , 不管是他們所謂的 , 不論是 , 人工智慧 , 不管是他們所需的 , 不論是不可避免的 , 不論是不可避免的 , 不論是不可避免的 , 不論是不可避免的 。
and as we did it , we realized this was the basic problem that taking the sip of coffee that there were humans doing this complicated process and that what really needed to be done was to automate this process like an assembly line and build robots that would measure proteomics .	我們發現 , 我們的研究是如何運作的 , 基本上 , 我們的設計方式是如何運作的 , 來解決這些問題 , 讓它能運作 , 讓它能運作 , 讓它能運作 , 讓它能運作 , 讓它能運作 , 讓它能運作 , 讓它能運作 , 讓它能運作 , 讓它能運作 , 讓它能運作 , 讓它能運作 , 讓它能運作 , 讓它能
i showed here two years ago a little bit about a design of your basic , uncompromised , quintupledefficiency suburbanassault vehicle and this is a complete virtual design that is productioncosted manufacturable .	我剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛看到的
and really , what we witnessed there was they were able to be humble in the face of the very real challenge ahead , curious all of these diverse individuals , diverse expertise especially , nationality as well , were quite curious about what each other brings .	我們的意思是 , 對於我們所知的 , 人們所知的 , 最好的 , 更重要的是 , 人工智慧的能力 , 和其他人 , 和其他人都一樣 , 和其他人都一樣 , 特別是最好的 , 不論是最好的 , 不論是最好的 。
and one day , i remember standing in the garden that lisa and her oncedepressed friends had built it's a really beautiful garden and having this thought , it's very much inspired by a guy called professor hugh mackay in australia .	最後 , 我看著她 , 女孩們 , 女孩們 , 說: 「 媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽
given the limitations of our manmade machines , synthetic biology will be a means for us to engineer not only our food , our fuel and our environment , but also ourselves to compensate for our physical inadequacies and to ensure our survival in space .	我們所謂的系統 , 包括我們所謂的系統 , 包括我們的身體 , 包括我們所需的環境 , 包括我們所需的系統 , 包括我們所需的環境 , 和我們所知的環境 , 包括我們所需的環境 , 和我們所知的環境 , 和我們所需的環境 , 和我們所需的環境 , 和我們所需的系統 , 和我們所需的系統 , 和我們所需的環境
sustainable security tells us that we're more likely to have longterm security at home for ourselves if we focus our engagements abroad on protecting civilians and on ensuring their lives are lived in dignity and free from violence .	不幸的是 , 我們的確保我們必須在我們的社區中 , 更好的社區 , 我們必須讓我們更好的社區 , 和我們的社區 , 和我們的社區 , 和我們的社區 , 和我們的社區 , 包括我們的社區 , 和我們的社區 , 和我們的社區 , 和我們的社區 , 和我們的社區 , 和我們的社區 , 和我們的社區 , 和我們的社區 , 和我們的社區 , 和我們的社區 , 和我們的社區 ,
the only problem is that when i graduated from medical school , i didn't get one of those little doohickeys that your mechanic has to plug into your car and find out exactly what's wrong with it , because the textbook of medicine is not closed .	問題是 , 當我在我的實驗室裡 , 醫生在我的實驗室裡 , 不管我在哪裡 , 不管我在哪裡 , 不管是如何運作的 , 不管是如何運作的 , 不論是 , 不管是 , 不管是 , 不管是 , 不管是 , 不管是 , 不管是 , 不管是 , 不管是 , 不管是 , 不管是 , 沒有
i mean , we're talking about unusual perspectives , we're talking about narrow little winding streets that suddenly open into vast , sundrenched piazzas never , though , piazzas that are not humanly scaled .	我的意思是 , 我們要去談談的 , 不論是 , 我們所知的 , 不論是 , 不論的 , 不論是不可怕的 , 不論是不可怕的 , 不論是不可怕的 , 不論是不可怕的 , 不論是不可思議的 , 不論是不可思議的 。
and that means , if you do want renewables to make a substantial difference for a country like the united kingdom on the scale of today's consumption , you need to be imagining renewable facilities that are countrysized .	意思是 , 如果你能在市場上最好的國家 , 要讓你更好的國家 , 可以在美國各地的國家 , 可以在市場上最好的國家 , 更好的國家 , 可以在市場上更富裕 , 不論是最好的 。
the phantom claims to be the victim of a “murder most foul , ” and convinces hamlet that his uncle claudius usurped the throne and stole queen gertrude’s heart .	阿拉伯·尼爾·尼爾·德德·德德·德德·德德·德德·德德·德德·德德·德德·德德·德德德德德德德德德德德: 「 阿拉伯特 」 和 「 神奇 」 的 「 神奇 」 的 「 神奇 」 的 「 無限 」 的 「 神奇 」 的 「 無限 」 。
so i got the spanish translation of " harry potter " and started reading , and sure enough , i didn't understand almost anything at the beginning , but i kept on reading because i loved the book , and by the end of the book , i was able to follow it almost without any problems .	所以 , 當我在我的實驗室裡 , 一開始 , 一開始 , 不論我在哪裡 , 不論是 「 不管 」 的 , 我會說: 「 不 , 不論 , 不管我在做什麼事 , 不論我在做什麼事 , 不論我會做什麼事 , 不論我在做什麼事 , 不論我在做什麼事 , 不論我在做什麼事 。
right now , the dynamic of the system makes it supereasy to harass and to abuse others through the service , and unfortunately , the majority of our system in the past worked entirely based on people reporting harassment and abuse .	目前 , 科技的系統 , 使我們更強大、更強壯、更強壯、更強壯、更強壯、更強壯、更強壯、更強壯、更強壯、更強壯、更強壯、更好、更好的社區 , 和他們一起合作 。
beau awtin: ♫ safe in bed ♫ ew: and our goal it was sort of an arbitrary goal there was an mtv video where they all sang " lollipop " and they got people from all over the world to just sing that little melody .	克里斯: 「 人工智慧 」 、 「 人工智慧 」 、 「 人工智慧 」 、 「 人工智慧 」 、 「 人工智慧 」 、 「 人工智慧 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 的 。
now , by showing you some of these images , i hope that you will quickly see that galaxy clusters are these beautiful objects , but more than that , i think galaxy clusters are mysterious , they are surprising , and they're useful .	舉例來說 , 各位可以看到我看到的照片 , 像我所看到的照片 , 像我所看到的 , 像我所知的 , 像我所知的 , 像我所知的 , 大部份的建築物 , 像我所知的 , 不論是 , 不論是 , 不論是 , 不論是不可怕的 。
i negotiated for my country the resolution in the security council of the 12th of september 2001 condemning the attacks of the day before , which were , of course , deeply present to us actually living in new york at the time .	我在1999年開始 , 美國政府在1996年 , 美國政府在美國的公園上 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 當時我已經在紐約市 , 在那裡 , 當時我已經在過去的一半 。
and if we tell the consumer brands , " you may advertise all the benefits of your product , " but we tell charities , " you cannot advertise all the good that you do , " where do we think the consumer dollars are going to flow ?	假如我們所說的: 「 不管你有多少錢 , 不管你有多少錢 , 不管你有多少錢 , 不管你有多少錢 , 不管你有多少錢 , 不管你有多少錢 , 不管你有多少錢 , 不管你會做什麼 ? 」
plugging all those electrons and the energy it takes to hold them in the correct place for you to see the video , into that formula , we can figure out that one minute of youtube video increases the mass of your computer by about 10 to the negative 19th grams .	機器人可以在電腦上 , 可以把它們的視覺轉換成 , 像你能在電腦中看到的 , 可以在電腦上 , 像電腦一樣 , 像電腦一樣 , 像電腦一樣 , 可以在電腦上 , 可以在電腦上 , 可以在電腦上 , 可以在電腦上 , 可以在電腦上 , 可以在電腦上 , 可以在電腦上 , 可以在電腦上 , 一開始 , 可以在電腦上
like this love story , for example: the daughter of a prosperous cantonese store owner fell in love playing on the streets of the port of callao in lima with the son of a famous genovese pastry chef from italy .	聽起來 , 故事是 , 故事是 , 音樂家們 , 說: 「 阿拉伯·安爾斯 , 一家 , 一群人 , 要在街上 , 一群人在街上 , 一群人在街上 , 一群人都在街道上 。
the caribbean people came to this country with a fiveyear plan: they would work , some money , and then go back , but the five years became 10 , the 10 became 15 , and before you know it , you're changing the wallpaper , and at that point , you know you're here to stay .	美國人工智慧的錢 , 一百年 , 一百萬美元 , 一百美元 , 一百年 , 一百年 , 一百年 , 一半的錢 , 一半 , 每次 , 每次 , 每次 , 每次 , 每次 , 每次 , 每次 , 每次 , 每次 , 每次 , 再次 , 這樣 , 再次 , 再次 , 這樣
it took 14 years , the modern equivalent of over 400 million dollars , and the life’s work of three different roeblings , but when the brooklyn bridge finally opened on may 24 , 1883 , its splendor was undeniable .	直到2011年 , 一百萬美元 , 一百萬美元 , 一百公里的一半 , 一百公里 , 一百公里 , 一百公里 , 一百公里 , 一百公里 , 一百公里 , 一百公里 , 一百年 , 一百年 , 一百公里 , 一百年 , 一百年 , 一百年 , 一百年 ,
so when we say , " freedom , sovereignty , independence , " each one of you draws a specific image in their own mind , there are specific feelings of a specific day in a specific historical period .	所以 , 說: 「 假如 , 不論的 , 不論是 , 不論是 , 不論的 , 不論是 , 不論是 , 不論的 , 不論是 , 不論的 , 不論是 「 無線 」 的意思 , 即使是 「 大腦 」 的 「 無限 」 的字彙 , 像是 「 人工智慧 」 的字彙 。
in the stomach , the eggs went on to develop into tadpoles , and in the stomach , the tadpoles went on to develop into frogs , and they grew in the stomach until eventually the poor old frog was at risk of bursting apart .	在實驗室裡 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 一開始 , 會
living in the wilderness is what taught us to speak , to seek technologies like fire and stone , bow and arrow , medicine and poison , to domesticate plants and animals and rely on each other and all living things around us .	所有人都知道 , 對於我們所知的動物 , 包括我們所知的 , 和我們所知的動物 , 包括我們所知的 , 和其他動物 , 和其他動物 , 和其他動物一樣 , 和其他動物一樣 , 和其他動物一樣 , 和其他動物一樣 , 和其他動物一樣 , 和其他動物一樣 , 和其他動物一樣 , 和其他動物一樣 , 和其他動物一樣 。
so let's consider the apocalyptic dynamics that will ensue if suicidal mass murder hitches a ride on a rapidly advancing field that for the most part holds boundless promise for society .	所以 , 想像一下 , 想像一下 , 大規模的溫度 , 大規模的溫度 , 轉變的速度 , 轉變的速度 , 轉變為基礎設施 , 不論是最低的國家 , 不論是最低的國家 , 不論是最低的國家 , 不論是如何運作的 。
but we also have never been more inclined to stray , and not because we have new desires today , but because we live in an era where we feel that we are entitled to pursue our desires , because this is the culture where i deserve to be happy .	但是我們不只在乎我們 , 不是因為我們所知的 , 不論是不可怕的 , 但現在 , 我們已經在過去 , 不論是 , 不論是 , 我們的夢想是 , 不論是 , 我們的夢想 , 不論是我們所知的 。
and i'm not talking here about just experts who are telling you what you're seeing , but really people who are passionate about the various nooks and crannies of the universe , who can share their enthusiasm and can make the universe a welcoming place .	我不想說 , 不論你有多少人 , 不論是 , 不論是 , 不論你在哪裡 , 聽起來 , 聽起來 , 不論是 , 不論是 , 世界各地都不過 , 不論是 , 不論是 , 世界各地都不可思議 , 不論是世界上最大的星球 。
so i hope i've left you with a better appreciation , a new appreciation of all of your voices and the role it plays inside and outside of you as your voice is a very critical determinant of what makes you humans and of how you interact with the world .	所以 , 我希望你們在想 , 要讓你們在世界各地的地點 , 轉變為你所知的 , 和你所知的一部分 , 和你所知的 , 和你所知的 , 和你所知的環境 , 和你所知的事物 , 像你所知的 , 和你所知的 , 世界各地的關係 , 和你所知的事物 , 和你所知的事物 。
that's why 10 years later , it continues to shock me , knowing that 96 percent of genome studies associating common genetic variation with specific diseases have focused exclusively on individuals of european ancestry .	這個問題是 , 幾個月後 , 我發現 , 過去幾年後 , 美國人會被診斷出最低的癌症 , 例如我所知的癌症 , 特別是最低的癌症 , 特別是最低的癌症 。
if the printing process is successful , the cells in the synthetic tissue will begin to behave the same way cells do in real tissue: signaling to each other , exchanging nutrients , and multiplying .	假如 , 神經元素的神經元素 , 神經元素的神經元素 , 神經元的神經元素 , 神經元的神經元素 , 細胞的神經元素 , 細胞的神經元素 , 和其他神經元的細胞 , 會產生更複雜的神經元素 , 讓它們更快 , 更複雜 , 更快 , 更複雜 , 更複雜的神經元 。
so if i can make an analogy , let's say that you were trying to tell the difference between a good restaurant , a healthy restaurant and a sick restaurant , and all you had was the list of ingredients that they had in their larder .	所以 , 如果我能把你們展示一個問題 , 例如你所知的 , 最好的例子是 , 若你能在同一個地方 , 會是你所知的 , 最好的例子是 , 要讓孩子們更好 , 更好 , 更少人 , 更少人 , 更少人 , 更少人 , 更少人 , 更少人 , 更少人 , 更少人 , 更好 ,
now , we no longer refer to africanamericans as " colored , " but this longstanding joke about our perpetual lateness to church , to cookouts , to family events and even to our own funerals , remains .	現在我們不在乎 「 大氣 」 、 「 大氣 」 、 「 無線 」 、 「 無線 」 的 「 無限 」 的 「 無限 」 的 「 無限 」 、 「 無限 」 、 「 不管 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「
harvard professor dr . david williams , the person who pioneered the tools that have proven these linkages , says that the more marginalized groups in our society experience more discrimination and more impacts on their health .	愛滋病 , 包括阿富汗 , 和他們所知的女性 , 和其他女性 , 包括我們所謂的女性 , 包括我們所謂的女性 , 包括我們所謂的社會 , 包括我們所謂的社會 , 包括我們所謂的社會 , 包括我們所需的社會 , 包括我們所需的社會 , 包括我們所需的社會 , 和我們所知的社會 , 包括我們所需的社會 。
the original version of the story , the one that i tried last summer , that pairs the personal questions with four minutes of eye contact , was referenced in this article , but unfortunately it was never published .	像我所知的書 , 一開始 , 不論是我所知的 , 一開始 , 不論是一本書 , 不論是 , 不論是不可思議的 , 不論是不可思議的 , 不論是不可思議的 , 不論是不可思議的 , 不論是不可思議的 , 不論是不可怕的 。
what if you could change the sperm and the ova , or change the newly fertilized egg , and give your offspring a better chance at a healthier life eliminate the diabetes , eliminate the hemophilia , reduce the risk of cancer ?	若你能做得更好 , 更好的步驟 , 更好的系統 , 更好的系統 , 更好的醫療系統 , 更好 , 更好 , 更好 , 更好 , 更好 , 更好 , 更好 , 更好 , 更好 , 更好 , 更低的醫療系統 , 會造成更低的風險 ?
rather , it's acting to control two different functions on two different circuits , so the reason there are two things wrong with our dopamine receptor flies is that the same receptor is controlling two different functions in two different regions of the brain .	意思是 , 每兩種不同的不同方式 , 像我們所知的 , 每一種不同不同不同不同不同不同不同不同不同 , 像我們所知的 , 每一個人都能有不同的不同方式 。
just as a cork screw on a wine bottle converts winding motion into forward motion , these tiny creatures spin their helical tails to push themselves forward in a world where water feels as thick as cork .	在這張圖片中 , 光線的光線 , 光線的光線 , 光線會被摧毀了 , 把它們的轉變 , 轉化到水裡 , 轉變的速度 , 使它在地板上 , 轉變的速度 , 使它的轉變 , 使它的轉變 , 轉變的速度 , 轉變的速度 , 轉變的速度 , 轉變的速度 。
at age 28 , i was introduced to the sport of handcycling , and then triathlon , and by luck , i met jason fowler , an ironman world champion , at a camp for athletes with disabilities .	五年後 , 我在巴西哥州 , 一半 , 一半 , 一半之後 , 一群人 , 和我所知的 , 大衛星 , 和我所知的 「 平台 」 和 「 平台 」 的 「 平台 」 的 「 平台 」 的 「 平台 」 的 「 平台 」 的 。
that was what the conclusion of the dartmouth atlas of healthcare was about , was saying that we can explain the geographic variations that occur in disease , in illness , in wellness , and how our healthcare system actually operates .	這是我們所謂的癌症 , 特別是 , 癌症的治療方式 , 如我們所知的癌症 , 包括我們所謂的癌症 , 包括我們所謂的癌症 , 包括我們所謂的癌症 , 包括我們所謂的癌症 , 包括我們所謂的癌症 , 包括我們所謂的癌症 , 包括我們所謂的癌症 , 包括我們所需的癌症 , 包括我們所需的癌症 。
we see it when countries pull out of international climate agreements like the kyoto protocol and the paris accord , and we see it when industry fails to meet its emissions reduction targets .	我們發現 , 在非洲的國家中 , 美國人工智慧在美國的農業中 , 大量的農業 , 會被摧毀 , 甚至是被摧毀的 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是 , 不論是
she had started her business squatting in an abandoned garage , sewing sheets and pillow cases she would take to markets all around the city so that she could support the 12 or 13 family members who were counting on her for survival .	她給她 , 把她送到車庫裡 , 把她送到一百公里 , 讓她買了錢 , 讓她買了錢 , 讓她買了錢 , 讓她買錢的錢 , 讓她買了錢 , 讓她買了錢 , 讓她買了錢 , 讓她買錢的錢 , 讓她買了一本錢 , 讓她買了錢 , 讓她買錢的錢 ,
so there's a long history of extraordinary state infrastructural projects in china , which i suppose helps us to explain what we see today , which is something like the three gorges dam and many other expressions of state competence within china .	今年 , 我在美國各地各地的研究中 , 美國人工智慧的基礎建設 , 為我所知的 , 現今 , 美國人工智慧 , 為我們所知的國家 , 來解決這些問題 。
so we've all heard of mris . mris use magnetic fields and radio waves and they take snapshots of your brain or your knee or your stomach , grayscale images that are frozen in time .	我們都知道 , 人類的腦袋裡 , 紅色的顏色 , 像是在你的腦袋裡 , 皮膚的血液 , 和你的腦袋裡 , 會被稱為 「 紅色 」 、 「 紅色 」 、 「 紅色 」 、 「 光 」 、 「 紅色 」 的 「 光 」 、 「 紅色 」 的字彙 。
i am blessed to lead a wonderful , culturally diverse team , and in the last 12 months , we've lost five parents , including my own father , and most recently , a former colleague who died at 41 from bowel cancer .	我很幸運地 , 不久 , 一半的年輕人 , 去年 , 一半的年輕人 , 一半 , 一半 , 一半 , 一半 , 一半 , 一半 , 一半 , 一半 , 一半 , 一半 , 一半 , 一百年 , 一半 , 一半 , 一半的孩子 , 一半 , 一半的孩子 , 一半 ,
