and we'll do that in a second .	我們會再次做第二次 。
in the last 5060 years we have seen fascism , antisemitism , racism , apartheid , discrimination on the basis of sex and gender and sexuality ; all these have come under pressure because of the campaigns that have been run by people to change the world .	在過去的五十年內 , 我們看到了種族歧視、種族歧視、種族歧視、種族歧視、種族歧視、種族歧視 。
they were able to take over a bunch of critical computers inside the car: the brakes computer , the lighting computer , the engine , the dash , the radio , etc . , and they were able to perform these on real commercial cars that they purchased using the radio network .	他們可以用電腦電腦的電腦 , 把電腦放到電腦上 , 把電腦放到電腦上 , 把電腦放到電腦上 。
and actually we don't spend nearly enough money looking for those things , looking for those tiny things that may or may not work , but which , if they do work , can have a success absolutely out of proportion to their expense , their efforts and the disruption they cause .	事實上 , 我們不只能用這些產品來做這些事情 , 不論他們在哪裡 , 不管他們怎麼做 , 不管他們是做什麼 , 或他們會做些什麼 。
but once you do , you can see something that's congruent with my strengths , my values , who i am as a person , so i'm going to grab ahold of this , i'm going to do something with it , and i'm going to pursue it and try to make an impact with it .	但 , 一旦你知道 , 我有一些人 , 和我一樣 , 和我一樣 , 和我一樣的感覺 , 和我一樣 , 和我一樣 , 和我一樣的感覺 , 並且我能把自己視為我自己 , 讓它變得更好 。
and so , if you'll put up with this , i would like to enlist your help with a first experiment today . the experiment is and i notice , by the way , that when you applauded , that you did it in a typical north american way , that is , you were raucous and incoherent .	所以 , 如果你要給你們看 , 讓我很興奮 , 你就在這個實驗室裡 , 要做些什麼 , 你就開始做研究 , 你就在那兒裡 , 一個很棒的例子 , 例如我剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛提到的
and it really struck me as the years went by , in a very negative way , when i would go to some stream that i'd loved , and was used to walking through this field that was once filled with fireflies , and now had a strip mall or a bunch of condos on it .	當時我很興奮 , 當時我在過去幾年內 , 一直在我身上 , 很久以前 , 當時我很幸運 , 很久以前 , 一開始就在我旁邊 , 一旦有一大堆 , 像這樣 , 不管是一邊 , 不論是誰 , 像我一樣 , 或一間餐廳裡 , 或一間餐廳 。
if you sit a guy on a chair with all this apparatus measuring your physiology , and there's kind of a bomb that goes off , it's such an instinctive response that , in 20 years , they never saw anyone who would not jump .	如果你把這張圖片放到這裏 , 你的腦袋裡有一份子子 , 一旦你看到了這些東西 , 不管你在哪裡 , 沒有任何人 , 甚至沒有任何人 。
the inventor dean kamen , the guy who invented the segway , a genius by any standards , once said that his job is easy , inventing things is easy , the hard part is the technology dissemination it's getting those technologies and products to the people who need it most .	工程師 , 工程師 , 他發明了最棒的發明者 , 他發明了最好的發明 , 最棒的是 , 人們發明了最好的產品 , 最好的發明 , 最好的科技是最好的產品之一 。
the history of the word gothic is embedded in thousands of years worth of countercultural movements , from invading outsiders becoming kings to towering spires replacing solid columns to artists finding beauty in darkness .	歷史上 , 數千年的歷史中 , 歷史上 , 被稱為 「 歷史 」 的文字 , 被稱為 「 神奇 」 的形式 , 讓藝術家長久以來 , 透過藝術家的角度來看待 。
this project has been very modestly funded at about a million dollars a year , and the kind of bang you can get for your buck in terms of leveraging a criminal justice system that could function if it were properly trained and motivated and led , and these countries , especially a middle class that is seeing that there's really no future with this total instability and total privatization of security i think there's an opportunity , a window for change .	這項技術已經有了一千年的機會 , 讓它可以在這個城市中 , 一個小小的商業 , 都可以用這支付的機會 , 來改善的 , 不論是一本書 , 不論是一本書 , 不論是一本書 , 不論是一本書 , 不論是一本書 , 不論是一本書 , 不論是一本書 , 不論是誰 , 不論是有限的 , 甚至是為了改善的 。
" disabled , adjective: crippled , helpless , useless , wrecked , stalled , maimed , wounded , mangled , lame , mutilated , rundown , wornout , weakened , impotent , castrated , paralyzed , handicapped , senile , decrepit , laidup , doneup , donefor , donein crackedup , countedout ; see also hurt , useless and weak .	「 抱歉 」 、 「 抱怨 」 、 「 痛苦 」 、 「 失望 」 、 「 失望 」 、 「 失敗 」 、 「 不幸 」 、 「 無辜 」 、 「 無辜 」 、 「 無辜 」 、 「 無辜 」 、 「 不幸 」 、 「 無辜 」 、 「 無辜 」 、 「 無辜 」 、 「 無辜 」 、 「 無辜 」 、 「 無辜 」 、 「 無辜 」 、 「 無辜 」 、 「 無辜 」 、 「 無辜 」 、 「 無辜 」 、 「 無辜 」 、 「 無辜 」
physical examination , monitoring of lifetime health data as well as genetic sequencing , cardiometabolic profiling and imagingbased technologies will allow customers to make , together with health coaches and general practitioners , optimal and scienceguided decisions for their diet , their medication and their physical activity to diminish their unique probability to fall sick of an identified , individual highrisk disease .	細菌 , 細菌 , 細菌 , 微生物 , 微生物 , 微生物 , 微生物 , 微生物 , 微生物 , 微生物 , 和健康的健康 , 和健康的健康 , 可以協助保險、健康、健康、醫學、治療、治療、治療、治療、治療、治療、治療、治療、診斷 。
you know , if you think about something like google , which essentially is relying on the collective intelligence of the web to seek out those sites that have the most valuable information we know that google does an exceptionally good job of doing that , and it does that because , collectively , this disorganized thing we call the " world wide web " actually has a remarkable order , or a remarkable intelligence in it .	想想看 , 如果你在google的資料中 , 會發現 , 特別是用google的資料 , 來做一些事情 , 不管你在哪裡 , 都知道 , 不管是哪些東西 , 或其它的應用程式 , 甚至是我們所謂的 「 無限 」 、 「 網路 」 或 「 平台 」 或 「 平台 」 的概念 , 即使是 「 科技 」 的概念 , 即使是 「 科技 」 的 「 平均 」 、 「 人工智慧 」 、 「 無限 」 , 或 「 平台 」 的概念 。
but speak to your girls of this wartime , a year preceded by a score of the same , so as in two decades before , we wiped our eyes , laced caskets with flags , evacuated the crime scene of the club , caterwauled in the street , laid our bodies on the concrete against the outlines of our fallen , cried , " of course we mattered , " chanted for our disappeared .	但在過去的幾年內 , 有人會說: 「 今年 , 我們的女兒們在過去的十年內 , 每一步都在監獄裡 , 一場會議會議會議 , 會議會議會議員 , 把我們的視頻轉換為 「 無線電路 」 或 「 平台 」 的 「 平台 」 、 「 平台 」 的 「 平台 」 、 「 平台 」 、 「 平台 」 的 「 平台 」 、 「 平台 」 的 「 平台 」 、 「 平台 」 的 「 平台 」 、 「 平台 」 的 「 平台 」 的 「 平台 」 的
now , in a group with so many it people , i do have to mention what i'm not going to talk about , and that is that your field is one that has learned an enormous amount from living things , on the software side . so there's computers that protect themselves , like an immune system , and we're learning from gene regulation and biological development . and we're learning from neural nets , genetic algorithms , evolutionary computing .	在這個領域中 , 我會說的是 , 我很幸運的是 , 我知道 , 每一件事 , 人們會說: 「 嗯 , 不管你在哪裡 , 沒有人 , 或其他基因組成的細胞 , 我們的基因組成了 。 」 和 「 神經元素 」 的神經元素 , 例如 「 神經元素 」 和 「 基因組合 」 的神經元素 。
it's not to create a technological solution , it's to seduce you into something that you can do , into something that will please you , something that will lift your spirits , something that will make you feel as if are in another world such as his nobu restaurant in new york , which is supposed to take you from the clutter of new york city to the simplicity of japan and the elegance of japanese tradition .	不論是如何運作的 , 不管你在哪裡 , 讓你可以做些什麼 , 讓你可以做些什麼 , 像是你在哪裡 , 或你所想的 , 讓它在你的城市中 , 像是你在紐約市裡 , 或其他地方 , 甚至是你在紐約市裡最喜歡的音樂家 , 和你所謂的 「 自由 」 、 「 神聖 」 、 「 神聖 」 、 「 日本 」 、 「 神聖 」 、 「 神聖 」 、 「 日本 」 、 「 神聖 」 、 「 世界各地 」 、 「 神聖 」 、 「 神聖 」 。
the earth's gravity is going to bend the orbit of this thing so much that if it's just right , if it passes through this region of space , this kidneybeanshaped region called the keyhole , the earth's gravity will bend it just enough that seven years later , on april 13 which is a friday , i'll note in the year 2036 you can't plan that kind of stuff apophis is going to hit us .	地球上 , 地球上 , 僅僅是地球上 , 僅僅是地球上 , 僅僅是地球上 , 僅僅是地球上 , 僅僅是地球上 , 僅僅是地球上 , 僅僅是地球上 , 僅僅是地球上 , 僅僅是地球上 , 僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅是35年 , 那就算是一顆星球 。
it's nothing but using sensors to read the electrical brainstorms that a brain is producing to generate the motor commands that have to be downloaded to the spinal cord , so we projected sensors that can read hundreds and now thousands of these brain cells simultaneously , and extract from these electrical signals the motor planning that the brain is generating to actually make us move into space .	不管是如何運作的 , 透過大腦的大腦 , 將其它的細胞傳送到大腦中 , 讓它在大腦中傳播的大腦 , 並且在大腦中傳播的大腦 , 並且在大腦中傳遞出一個神經元 , 讓細胞在大腦中移動 , 即使在我們腦中 , 大腦中 , 可以在大腦中移動 。
we have only been discussing and consumed with highlevel preoccupations over troop levels , drawdown timelines , surges and sting operations , when we should be examining the details of where the social fabric has been most torn , where the community has improvised and survived and shown acts of resilience and amazing courage just to keep life going .	我們只有一半的時間 , 甚至是被忽略的 , 會導致了大量的壓力 , 甚至在我們身邊的壓力中 , 和平均壽命 , 甚至是受害者 , 讓人們能夠在內心的社區中 , 讓它更強壯 , 並且更有限制 。
i've run several dozen such surveys in different parts of the world , and in all cases except one , where a group actually underestimated the tradetogdp ratio , people have this tendency towards overestimation , and so i thought it important to give a name to this , and that's what i refer to as globaloney , the difference between the dark blue bars and the light gray bars .	我花了很多時間 , 讓大家知道 , 在這個世界中 , 我發現 , 所有人都很幸運 , 不管是如何 , 讓它有多樣性 , 例如我所謂的 「 紅色 」 的 「 光線 」 的 「 光線 」 的 「 光線 」 的 「 光線 」 的 「 紅色 」 的 「 紅色 」 的 「 紅色 」 的 「 紅色 」 的 「 紅色 」 的 「 紅色 」 的 「 紅色 」 的 「 紅色 」 的 「 紅色 」 的 「 紅色 」 的 「 紅色 」 的 「 光線 」 。
so what i'm going to do here is , i cracked open an episode of my radio show , " 99% invisible , " and i'm going to reconstruct it here on stage , so when i press a button over here voice: s for sound roman mars: it's going to make a sound , and so whenever you hear a sound or a voice or a piece of music , it's because i pressed a button .	所以 , 我現在要做的是: 「 我把這段影片放進一本書中 , 把我的聲音放進去 , 把我的聲音放進去 , 把我的臉書放進去 。 」 「 聽起來 , 聽起來 , 聽起來 , 聽起來 , 聽起來 , 聽起來 , 聽起來 , 聽起來 , 聽起來 , 聽起來 , 聽起來 , 聽起來 , 聽起來 , 聽起來 , 聽起來 , 聽起來 , 聽起來 , 聽起來 , 聽起來 , 聽起來 , 聽起來 , 聽起來有點像我一樣 。 」
so the task is to try to figure out how to determine whether or not you could get an organism like this to evolve towards mildness by blocking waterborne transmission , thereby allowing the organism only to be transmitted by persontoperson contact , or personfoodperson contact both of which would really require that people be mobile and fairly healthy for transmission .	所以 , 試試試試試試試試試驗 , 試試試試試試試驗 , 不管是如何運作的
and then really for about 2 , 000 years , we've seen religious care centers all the way up to the industrial revolution , where we've seen hospitals being set up as assembly lines based on the principles of the industrial revolution , to produce efficiently and get the products , the patients in this case , out of the hospital as soon as possible .	大約在過去50年內 , 我們看到了一整整體的醫療照護方式 , 讓我們在醫院裡看到的 , 像是在醫院裡 , 像是醫院的醫院 , 像是在醫院裡的醫院 , 像是在醫院裡工作 , 甚至在醫院裡工作 , 甚至在醫院裡工作 , 甚至在醫院裡工作 。
medical anthropologists such as paul farmer , who worked on aids in haiti , call this structural violence: structural because inequities are embedded in the political and economic organization of our social world , often in ways that are invisible to those with privilege and power ; and violence because its impact premature deaths , suffering , illness is violent .	醫學院 , 叫做 「 醫學院 」 的研究 , 例如 「 自閉症 」 、 「 社會 」 、 「 阿富汗 」 、 「 社會 」 、 「 社會 」 、 「 社會 」 、 「 社會 」 的 「 社會 」 , 因為 「 自閉症 」 和 「 生存 」 、 「 人性主義者 」 和 「 生存 」 的行為 , 和 「 自閉症 」 、 「 自閉症 」 、 「 自閉症 」 、 「 自閉症 」 、 「 自閉症 」 。
they gave me a legacy , and with that legacy comes a responsibility , and i am dedicated to making my country an even better america , to making our government an even truer democracy , and because of the heroes that i have and the struggles that we've gone through , i can stand before you as a gay japaneseamerican , but even more than that , i am a proud american .	對我而言 , 我和我的家人 , 和我一樣的自由主義者 , 我相信 , 自由的自由主義者 , 和我一樣 , 即使是自由的 , 更加強烈 , 即使在美國 , 更加強大 , 但 , 即使在美國 , 更加強烈 , 即使在美國 , 即使在美國 , 更加強大的國家 , 更加強烈 , 即使在美國 , 更加強大的國家 。
we all enjoy so many freedoms today , hardwon freedoms: the freedom to write and publish without fear of censorship , a freedom that wasn't here the last time i came to hungary ; a freedom to vote , which women in particular had to fight so hard for ; the freedom for people of different ethnicities and cultures and sexual orientation to live the way that they want .	我們都很幸運 , 最強烈的國家 , 不論是 「 自由主義 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 ,
humans have to be in the loop of this technology , because we can never escape that underlying any technological solution or approach is a fundamental ethical and philosophical question about how do we define truth and falsity , to whom do we give the power to define truth and falsity and which opinions are legitimate , which type of speech should be allowed and so on .	人類的科技也無法做到這一點 , 是因為我們能夠做到這一點 , 不論是關於人類的能力 , 不論是關於人類的能力 , 不論是有意義的 , 不論是有意義的 , 可以用它來思考 , 不論是如何運作的 , 或我們所謂的 「 科技 」 或 「 不平等 」 、 「 科技 」 或 「 智慧 」 或 「 智慧 」 或 「 智慧 」 的概念 。
" it's going to transform your organization . i don't want to tell you about it now , but will you meet with me if i fly all the way to toronto ? " so i flew here , met down on front street east , and we sat in the boardroom , and i said , " right , here's my vision of getting men growing mustaches all across canada raising awareness and funds for your organization . "	「 你要把我帶到我的社區裡 , 來找我 , 不管你是誰 。 」 我會說: 「 嗯 , 我要怎麼辦 ? 」
dna analysis , one of the hallmarks of the scientific revolution of the last 400 years that he started , was the way we found which set of bones actually belonged to the person who read all those astronomical books which were filled with leftover hair that was copernicus' hair obviously not many other people bothered to read these books later on .	dnadna , 一開始 , 我們發現了一篇文章 , 一篇文章 , 一篇文章在1955年時 , 發現了一篇文章 , 關於他所謂的書籍 , 關於書籍的名字 , 即使他在書上寫了一篇文章 , 甚至是他所知的書籍 , 甚至是他所寫的書籍 。
and so , because you don't know , you're praying to the universe because you're praying to the universe that something i'm going to try and access the universe the way einstein say a prayer accessed his equations , the same source . i'm looking for the same source because creativity comes from absolutely the same source that you meditate somewhere outside yourself , outside the universe .	所以 , 你也不知道 , 在宇宙中 , 宇宙中 , 宇宙中 , 即使在宇宙中 , 我會發現 , 即使在宇宙中 , 即使在宇宙中 , 即使在宇宙中 , 即使在宇宙中 , 即使在宇宙中 , 即使在宇宙中 , 和我一樣 , 即使在宇宙中 , 即使在宇宙中 , 即使在宇宙中 , 即使在宇宙中 , 即使在宇宙中 , 即使在宇宙中 , 即使在宇宙中 , 即使在宇宙中 , 即使在宇宙中 , 即使在宇宙中 , 即使在宇宙中 , 即使在宇宙中 。
so when we want to learn whether a planet is habitable , whether it might be amenable to life , we want to know not only how much total light it receives and how warm it is , but we want to know about its space weather this highenergy radiation , the uv and the xrays that are created by its star and that bathe it in this bath of highenergy radiation .	所以 , 我們要想知道 , 不論是如何運作的 , 我們必須知道 , 不論是何時 , 不論是哪些星球 , 不論是何外的 , 可能是太陽能的 , 所以 , 要知道 , 太陽能在太陽系中 , 可能是太陽能的 , 可能是太陽能板 , 或太陽能板 , 來測量太陽能板 , 來測量氣候變遷的氧氣 。
but there has just been a study that was released in february that showed there are 200 , 000 pieces of plastic per squarekilometer now floating in the surface of the sargasso sea , and that is affecting the habitat for the many species in their juvenile stages who come to the sargasso sea for its protection and its food .	但 , 這裡有一部分 , 其中有一部分在海岸的海灘中 , 大約有大約三千萬名的海豚 , 都在海灘上 , 可以在海灘上游泳 , 像是海岸 , 海岸的海岸 , 海岸的水域 , 和海岸的動物一樣 。
so this poses a huge economic challenge , because say you do come up with your great drug or your great vaccine how do you deliver it in a place where there's no roads , there's no infrastructure , there's no electricity for refrigeration to keep things cold , there's no clinics , there's no clinicians to deliver these things where they're needed ?	所以 , 這種問題是 , 問題是 , 不管你在哪裡 , 不論是誰 , 不管你在哪裡 , 不管是誰 , 不管是誰 , 不管是誰 , 不管是誰 , 不管是誰 , 不管你在哪裡 , 不管是誰 , 不管是誰 , 不管你是誰 , 不管是誰在哪裡 , 不管你在哪裡 , 沒有什麼 ?
well , he asked me if i could find some technological way to unfold a fivecenturiesold mystery related to a lost masterpiece by leonardo da vinci , the " battle of anghiari , " which is supposed to be located in the hall of the 500 in palazzo vecchio , in florence .	他說: 「 嗯 , 我知道 , 若能用這個方法來解釋 , 不論是誰在1955年時 , 總統有多樣性 , 即使在阿拉伯亞州的阿拉伯 , 阿富汗的總統 , 不論是哪個月球 。
but anna had a different , trickier task than the writers in these traditions: as a princess writing about her own family , she had to balance her loyalty to her kin with her obligation to portray events accurately , navigating issues like alexios’s embarrassing stab to the buttocks .	但是 , 艾莉絲的同事 , 一個同事 , 一個同事 , 她的名字 , 不論是她的名字 , 不論是 「 親戚 」 或 「 親戚 」 的詞彙 , 例如 「 媽媽 」 、 「 親戚 」 的詞彙 , 例如 「 媽媽 」 、 「 親戚 」 的詞彙 。
and i lived in a himalayan monastery , and i studied with a very wise teacher , who kicked me out of the monastery one day and told me that it was my destiny it felt like yoda it is your destiny to go to work for who and to help eradicate smallpox , at a time when there was no smallpox program .	我在我的兒子裡 , 一名小朋友 , 一個很棒的朋友 , 和我媽媽媽媽 , 一旦我很幸運 , 很久以前 , 當時我覺得我很幸運 , 即使我在工作時 , 不論我在哪裡 , 要把我帶到一個地方 。
these were the structures that would be floating at the surface made out of some inexpensive plastic material that'll allow the algae to grow , and we had built lots and lots of designs , most of which were horrible failures , and when we finally got to a design that worked , at about 30 gallons , we scaled it up to 450 gallons in san francisco .	這些建築物體內的建築物 , 可以製造出這些建築物 , 並且在建築物體中 , 設計出一個很大的建築物 , 並且在我們設計的過程中 , 很快 , 很快的 , 大約在35年內 , 大量的建築物 , 很快 , 大量的飛機已經在飛機上 , 很快地 , 飛機飛行了 。
forget the american ghetto . i've cracked stages in soweto , buried abortion babies in potter's field and still managed to keep a smile on my face , so whatever you curse at me to your caddyshack goforthis , goforthat assistant when i walk out that door , whatever slander you send my way , your mother .	對我來說 , 美國最好的朋友 , 很棒 , 不管你在哪裡 , 去到那裡 , 去找我 , 不管你在哪裡 , 去找你 , 不管你在哪裡 , 去找你 , 不管你在哪裡 , 去找你 , 不管你在哪裡 , 去找你 。
i wanted to end just by saying that there's a couple things that really make me excited to be involved with google , and one of those is that we're able to make money largely through advertising , and one of the benefits that i didn't expect from that was that we're able to serve everyone in the world without worrying about , you know , places that don't have as much money .	最後我要做的是 , 要讓大家看這一點 , 只是我要做的 , 來做一些事情 , 來做一些事情 , 來看看我最喜歡的科技 , 和其他的國家 , 還能用它來做些什麼 , 不管是誰 , 還沒有任何東西 。
there are over a hundred of different hmo structures , and nowadays we are able to synthesize some of them also in the lab , and that enables us to package them up with probiotics for children and infants who are not able to receive them from breast milk to restore their microbiota after encountering disruptive early life events .	大約有一千年 , 可以在實驗室裡的微生物組合物 , 讓它們可以在我們周遭的環境中 , 讓它們能夠在我們的社區中 , 讓孩子們更容易地接觸 , 讓它們在家裡 , 甚至在家裡 , 不管是有毒品的 。
this grain of sand is probably about three and a half or four billion years old , and it's never eroded away like the way we have sand on earth erodes away because of water and tumbling , air , and so forth . all you can see is a little bit of erosion down here by the sun , has these solar storms , and that's erosion by solar radiation .	這可能是地球上 , 僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅是地球上 , 地球上 , 地球上有大約25億英鎊 , 太陽能在地球上移動 。
a midwife ? yes , a midwife . no , that’s wrong . you're so wrong you’ll never be right again . it's a whisper , a star , it's saying i love you into your hand and then touching someone's ear . are you crazy ? are you the president of stupidland ? you should be , when's the election ?	沒錯 , 不論是誰嗎 ? 你是誰嗎 ? 有人說: 「 你是誰嗎 ? 你應該是誰 ? 誰是誰嗎 ? 你是誰嗎 ? 你應該是誰嗎 ? 你是誰 ? 」
because if i've learned anything from working with jane , it's that when that day comes , john will wonder how he could possibly do anything differently in his highstakes , highpressure executive job without risking his own success and the organization's , and he'll wish it didn't feel so safe and so easy to keep doing things the way they've always been done .	因為 , 如果我在他工作的時候 , 我學到了很多事情 , 不論是如何運作的 , 他在工作的過程中 , 很快 , 即使他在工作時 , 要做些什麼 , 不論如何做些事情 , 不論是如何運作 , 即使他在工作時 , 不管是如何運作的 。
the first leaflet denounced hitler and called for germans to sabotage the war effort: “adopt passive resistance... block the functioning of this atheistic war machine before it is too late , before the last city is a heap of rubble... before the last youth of our nation bleeds to death . . .	首先 , 首先 , 首先 , 首先被稱為 「 阿拉伯人 」 的名字 , 叫做 「 無辜 」 、 「 無辜 」 、 「 無辜 」 、 「 無辜 」 , 即使是 「 最糟糕 」 、 「 最糟糕 」 的時刻 。
but the weird thing is that 20 years later , during the crazy ride of " eat , pray , love , " i found myself identifying all over again with that unpublished young diner waitress who i used to be , thinking about her constantly , and feeling like i was her again , which made no rational sense whatsoever because our lives could not have been more different .	但 , 第二年前 , 一年前 , 我發現了我 , 很快的 , 一開始 , 我媽媽說: 「 喔 , 我媽媽在那兒身上 , 感覺到我自己 , 和我一樣 , 儘管如此 , 不管是如此 。
still in clinical trials , but imagine when we can connect these , for example , to the amazing bionic limb , such as the deka arm , built by dean kamen and colleagues , which has 17 degrees of motion and freedom , and can allow the person who's lost a limb to have much higher dexterity or control than they've had in the past .	但 , 即使在這個領域中 , 我們能想像 , 即使在我們腦中 , 可以辨識出一個更強大的力量 , 例如說: 「 嘿 , 若需要強大的力量 , 讓它能夠有足夠的動力 , 和平衡的力量 , 並且能讓它們更強大 , 甚至能在2012年內 , 就能阻止它的力量 , 並且更強大的力量 。
and the result is we call it " patient autonomy , " which makes it sound like a good thing , but what it really is is a shifting of the burden and the responsibility for decisionmaking from somebody who knows something namely , the doctor to somebody who knows nothing and is almost certainly sick and thus , not in the best shape to be making decisions namely , the patient .	結果是 , 我們的名稱是 「 人 」 的 「 治療 」 的意思是 , 儘管是 「 醫生 」 、 「 不管 」 、 「 醫生 」 或 「 醫生 」 、 「 醫生 」 、 「 不管 」 、 「 人 」 、 「 人 」 、 「 治療 」 或 「 治療 」 、 「 治療 」 、 「 做法 」 或 「 人 」 的感覺 , 不論是 「 醫生 」 或 「 醫生 」 的感覺 , 不論是 「 人 」 、 「 不管 」 、 「 醫生 」 或 「 做法 」 的感覺 , 甚至是 「 醫生 」 的名字 。
i was waiting for an audible pedestrian signal , and as it went off , i was just about to step out into the street , when all of a sudden , my right hand was just gripped by this guy , and he yanked my arm and pulled me out into the crosswalk and was dragging me out across the street , speaking to me in mandarin .	我一直在那裏 , 一場開車 , 要把我帶到我的街道上 , 走上去 , 走上去 , 走上去 , 把我帶回家裡 , 把我帶回家裡 , 把我帶回家裡 , 把我帶回家裡 , 把我帶回家裡 , 把我帶回家裡 , 把他帶到我的街道上 , 走到我的街道上 。
but it gets a little more interesting when you get three monkeys in there and you ask one monkey to control x and y , the other monkey to control y and z , and the third one to control x and z , and you make them all play the game together , moving the arm in 3d into a target to get the famous brazilian orange juice .	但 , 有三種類型的實驗 , 讓你更有興趣 , 用三個方法 , 可以用手指動 , 用三個手臂 , 可以用手臂和手臂 , 來控制你的手臂 , 並且有三分之一的手臂 , 可以控制你的手臂 。
now , i have some rather bad news , which is that i had a piece of video that i was about to show you , which unfortunately the sound doesn't work in this room , so i'm going to describe to you , in true " monty python " fashion , what happens in the video . and in the video , a group of researchers go to mit on graduation day .	現在 , 我有個很棒的例子 , 不管你在哪裡 , 聽起來很棒 , 不管你在哪裡 , 聽起來很棒 , 不管你在哪裡 , 準備好了 , 不管你在哪裡 , 聽起來很棒 。
in this picture , i've put a bush with a center branching out in all directions , because if you look at the edges of the tree of life , every existing species at the tips of those branches has succeeded in evolutionary terms: it has survived ; it has demonstrated a fitness to its environment .	在這張照片中 , 我可以看到 , 每一間房間裡 , 每一間房間裡 , 每一間房間裡 , 每一間房間裡 , 每一間房間裡 , 每一間房間裡 , 每一間房間裡 , 每一間房間裡 , 每一顆樹木 , 都可以把所有的水流轉移到整個環境中 。
imagine in this scenario that we can have a constellation , a network of communication satellites scattered throughout deep space broadcasting navigation signals , and any spacecraft picking up that signal can travel from destination to destination to destination with no direct tie to the earth at all .	想像一下 , 若有一顆星球 , 可以把整個星球轉移到整個星球上 , 把整個星球送進整個星球上 , 把整個星球放到地球上 。
this furry little creature is a fresh young bee halfway emerged from its brood cell , and bees right now are dealing with several different problems , including pesticides , diseases , and habitat loss , but the single greatest threat is a parasitic mite from asia , varroa destructor .	這種微小的生長是很大的 , 很快的 , 一個小小的小朋友 , 一個小小的動物 , 特別是有毒的 , 但 , 細菌 , 牠的骨髓 , 牠的骨髓 , 會造成很大的蛋白質 , 包括血液、糖尿病、糖尿病 。
this is called colony collapse disorder , and it's bizarre . researchers around the globe still do not know what's causing it , but what we do know is that , with the declining numbers of bees , the costs of over 130 fruit and vegetable crops that we rely on for food is going up in price .	這張圖是 「 阿拉伯人 」 的名字 , 但 , 研究顯示 , 不論是哪裡 , 還知道 , 不管是哪裡的 , 還能知道 , 不管是哪裡的 , 大約有50% , 像是我們所知的 「 大量 」 的 「 生存 」 的 「 生存 」 的 「 生存 」 的 「 生存 」 的 「 生存 」 的 「 生存 」 的 「 生存 」 的 「 生存 」 的 「 生存 」 的 「 生存 」 的 「 生存 」 的 「 生存 」 的 「 生存 」 的 「 生存 」 的 「
so we looked at the modem , an important part of the infrastructure of the internet , and asked ourselves why the modems that we are using right now are built for a different context , where you've got ubiquitous internet , you've got ubiquitous electricity , yet we sit here in nairobi and we do not have that luxury .	所以 , 我們在腦袋裡 , 把這張圖放到網路上 , 把這個訊息放在我們身上 , 不管是如何運作的 , 不管是如何運作的 , 因為我們在網路上 , 不管你在哪裡 , 不管你在哪裡 , 不管你在哪裡 , 不管你在哪裡 , 不管是怎麼辦的 。
but , in fact , if you have cell phones , you can now go to this nice lady who's somewhere like namibia , and who is extremely happy with the fact that although she does not have an master's degree in electrical engineering from mit , she's nonetheless able to hack her cell phone to get power in some funny way .	但 , 其實 , 如果我在手機上 , 任何人都可以在手機上 , 可以在一個小朋友身上 , 即使在她腦袋裡 , 不管是誰 , 不管是誰 , 或她的手機 , 不管是誰 , 任何人都很擅長 , 不管你在哪裡 , 任何人都很擅長 , 即使是不可思議的 。
so erez and i followed the fate of over 100 irregular verbs through 12 centuries of english language , and we saw that there's actually a very simple mathematical pattern that captures this complex historical change , namely , if a verb is 100 times more frequent than another , it regularizes 10 times slower .	所以 , 大約一百年前 , 我發現了一大堆的圖像 , 像是 「 大量 」 、 「 大量 」 的神經元素 , 像是 「 宇宙 」 、 「 大量 」 、 「 慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢慢 」 。
