and we'll do that in a second .	我們必須再次做一次 。
at age 28 , i was introduced to the sport of handcycling , and then triathlon , and by luck , i met jason fowler , an ironman world champion , at a camp for athletes with disabilities .	在2007年 , 我在24歲的時候 , 當時 , 我在巴西哥州 , 那時 , 我遇見了一系列印象 。
that was what the conclusion of the dartmouth atlas of healthcare was about , was saying that we can explain the geographic variations that occur in disease , in illness , in wellness , and how our healthcare system actually operates .	這正是我們所謂的 「 心理學家 」 的原因 , 例如 , 如今 , 我們所知道的 , 癌症是如何運作的 。
we see it when countries pull out of international climate agreements like the kyoto protocol and the paris accord , and we see it when industry fails to meet its emissions reduction targets .	我們看到的是全球暖化 , 例如 , 如同方案 , 例如 , 我們知道 , 美國人會議員會議員 。
she had started her business squatting in an abandoned garage , sewing sheets and pillow cases she would take to markets all around the city so that she could support the 12 or 13 family members who were counting on her for survival .	她在學校裡 , 她的辦公室裡 , 她把她帶到她家裡 , 在那裡 , 她的房子裡 , 每個月 , 每位房子裡 , 都市裡 , 每個月 , 她的家人 。
so there's a long history of extraordinary state infrastructural projects in china , which i suppose helps us to explain what we see today , which is something like the three gorges dam and many other expressions of state competence within china .	所以 , 現在 , 我在2009年 , 美國的研究者 , 我發現了一些關於美國的研究 , 例如 , 我們所看到的例子 , 來自於全球化的例子 。
so we've all heard of mris . mris use magnetic fields and radio waves and they take snapshots of your brain or your knee or your stomach , grayscale images that are frozen in time .	所以我們現在都聽過這些聲音 , 如你所謂的聲音 , 像是你的臉孔 , 或你的臉孔 , 或你的臉孔 , 或你的臉孔 。
i am blessed to lead a wonderful , culturally diverse team , and in the last 12 months , we've lost five parents , including my own father , and most recently , a former colleague who died at 41 from bowel cancer .	我很幸運 , 不幸的是 , 那時 , 我父親的父母 , 那時 , 他在2008年時 , 那時 , 那時 , 我父親在2007歲時 , 那時 , 我們的孩子們 , 那時 , 他在35歲的時候 。
but it just so happened , two days later , i had to travel up the road to harlem , where i found myself sitting in an urban farm that had once been a vacant lot , listening to a man named tony tell me of the kids that showed up there every day .	但 , 那時 , 有一天 , 有一天 , 我發現了 , 我剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛剛說過的 。
you can see here , the blue dots on the top , the light ones , those are the people in the study in pnas that you wanted to be on . and the red ones are the ones , the pink ones on the bottom are the ones you didn't want to be .	你可以看到這張圖片 , 你可以看到這張圖片 , 藍色 , 藍色 , 只剩下一塊紅色 。
look what happened: in this study , students who were not taught this growth mindset continued to show declining grades over this difficult school transition , but those who were taught this lesson showed a sharp rebound in their grades .	看看這張圖書館的研究 , 結果顯示 , 大部分的學生 , 學生們通常都在工作中 , 因為他們沒有研究 , 學生們的孩子們 。
some on the right think this because they view muslim culture as inherently violent , and some on the left imagine this because they view muslim violence , fundamentalist violence , solely as a product of legitimate grievances .	有些人認為這張圖片的原因是 , 人們認為這張圖片 , 由於伊斯蘭主義者 , 是因為他們認為他們是種類的 , 由於伊斯蘭和伊斯蘭人的觀點 。
and it was at that point that i decided to take the proceeds from my solo exhibition " flint is family , " along with the generous match grant from the robert rauschenberg foundation , and sent it to moses west .	後來 , 我發現了我所謂的 「 大型 」 的名字 , 由於 「 黑猩猩 」 和 「 平等 」 的 「 天堂 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 的 。
so for example , in the case of adhd , we discovered that there are dozens of different diseases , all of which had been called adhd at the start of the century , that actually had nothing to do with each other , except that they had similar symptoms .	舉例來說 , 例如 , 我們的研究顯示 , 數百年來 , 我們發現 , 大部分人都在做些什麼 。
i want her to look at the world through the underside of a glassbottom boat , to look through a microscope at the galaxies that exist on the pinpoint of a human mind , because that's the way my mom taught me .	我希望你們能看到這張圖片的照片 , 像是藍色的藍色 , 來自黑猩猩猩猩 , 我知道這張圖片是如何運作的 。
so as you walk around a church , or a mosque or a cathedral , what you're trying to imbibe , what you're imbibing is , through your eyes , through your senses , truths that have otherwise come to you through your mind .	所以 , 當你走到你的身體裡 , 你的腦袋裡 , 你的腦袋裡 , 或你的大腦 , 或你的大腦 , 或你的大腦 , 無論你如何在你的大腦中 , 了解你的大腦 。
and what we've been able to do is engineer a virus to basically take dyeabsorbing molecules and line them up on the surface of the virus so it acts as an antenna , and you get an energy transfer across the virus .	我們必須把這些分子轉換出來 , 把它們轉化出來 , 把它們帶到氧氣中 , 把它們轉換成一個分子 。
that is to say , if we can make the basic technology of one or two things work , it will be applicable to a very , very large variety of human conditions , and hence , extendable in both vertical and horizontal directions .	意思是 , 如果我們想 , 要做些什麼事 , 我們就知道 , 若有三種方法 , 就會產生更有效率 , 例如 , 例如 , 例如 , 例如 , 例如 。
we all have moments in our lives , and when we're on our deathbeds , we're not going to remember the daily commute to work on the number 38 bus or our struggle to find a parking space every day when we go to the shop .	我們有一天 , 我們都知道 , 我們的人生中 , 每一天 , 我們都要走進去 , 即使我們知道 , 我們的房子裡有多少東西 , 每週 , 每一天 , 每週 , 我們都能在水裡 。
and the fun phase of this experiment is , while we've tested some of our ideas about the consequences of a supermassive black hole being at the center of our galaxy , almost every single one has been inconsistent with what we actually see .	最有趣的是 , 我們發現的是 , 我們看到的資料 , 我們發現 , 大部分的黑猩猩猩猩猩猩猩猩猩猩猩猩猩猩猩猩 , 我們看到的是黑人的黑猩猩 。
by 1793 , louverture had successfully liberated all of saintdomingue’s enslaved people , and by 1801 he’d established the island as a semiautonomous colony .	1877年 , 亞利亞·布魯克利亞 , 他在1997年 , 他的名字 , 來自於1999年 , 亞歷山大陸的大爆炸 。
in “the telltale heart , ” a ghastly murder is juxtaposed with the killer’s tender empathy towards the victim – a connection that soon returns to haunt him .	說: 「 嗯 , 伊斯蘭主義者 」 和 「 神奇 」 、 「 神奇 」 、 「 神奇 」 、 「 人 」 、 「 人 」 、 「 人 」 的 「 神奇 」 和 「 人 」 的神話 。
the idea was to unite people of different faiths by getting them to paint each other's houses of worship , mosques , temples , synagogues , churches , paint them yellow in the name of love .	重點是 , 牠們的身體 , 牠們都能用顏色的顏色 , 牠們的顏色 , 牠們的顏色 , 牠們的顏色 , 牠們的顏色 , 牠們的顏色 , 牠們的顏色 。
and i believe that this kind of perspective will only begin to grow as more leaders enter the space of art and design , because art and design lets you think like this , find different systems like this , and i've just begun thinking like this , so i'm glad to share that with you .	我相信 , 建築師們可以了解到 , 藝術家們 , 認為 , 我覺得 , 嗯 , 我認為 , 可以創造出一個特殊的結構 , 我希望你們能想像它 , 但我覺得 , 嗯 , 我覺得 , 嗯 , 我覺得 , 嗯 , 我覺得這一點 。
but my point is , if we don't talk about this stuff , and we don't learn how to deal with our lives , it's not going to be one in four . it's going to be four in four who are really , really going to get ill in the upstairs department .	但我的意思是 , 如果我們不知道 , 我們不知道 , 什麼時候 , 我們都不知道 , 要怎麼辦 , 不論是怎麼辦的 , 只有一天 , 每秒鐘 , 我們就不會在四個小時裡 。
the eulogy virtues are the ones that get mentioned in the eulogy , which are deeper: who are you , in your depth , what is the nature of your relationships , are you bold , loving , dependable , consistency ?	最佳的主題是 , 你的名字是: 「 你是誰 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 自由 」 、 「 人 」 、 「 自由 」 、 「 人 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「 自由 」 、 「
so we measured the productivity , and amazingly , the productivity , your likelihood of writing a paper in year one , 10 or 20 in your career , is indistinguishable from the likelihood of having the impact in that part of your career .	所以 , 我們用了藥物 , 例如 , 如今你所謂的 , 基本上 , 例如 , 如你所謂的 , 最佳的藥物 , 例如 , 大約在2005年內 , 會發生什麼事 。
no , i don't know if we would go all the way there , because like , in our board meetings , our board members are never like , " hey , chieh , you failed last quarter , keep doing that , buddy , ok ? "	沒錯 , 我不知道 , 「 嗯 , 喔 , 喔 , 喔 , 喔 , 嗯 , 喔 , 喔 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 喔
known as the “plica semilunaris , ” it’s much more prominent in birds and a few mammals , and functions like a windshield wiper to keep dust and debris out of their eyes .	有人知道 , 黑猩猩的名字 , 像是 「 黑猩猩 」 、 「 黑猩猩猩 」 、 「 黑猩猩 」 、 「 神奇 」 、 「 嗡 」 、 「 嗡 」 、 「 嗡 」 、 「 嗡 」 、 「 嗡 」 、 「 嗡 」 。
if you take a look just at water , what we see is that , with four very common products , you look at how much a farmer produced to make those products , and then you look at how much water input was put into them , and then you look at what the farmer was paid .	若你能看到這張圖片 , 你可以看到這張圖片 , 你可以看到 , 水裡有多少東西 , 這樣 , 你會發現 , 城市裡有多少東西 。
they would rapidly build out many , many burial teams so that they could safely deal with the dead , and with that , they would try and slow this outbreak to see if it could actually then be controlled using the classic approach of case finding and contact tracing .	牠們會被捕捉到 , 牠們的行為中 , 牠們會發現 , 牠們的行為 , 牠們會覺得它們會發生什麼事 , 甚至會發生什麼事 。
because the only way we can actually find out how many children were vaccinated in the country of indonesia , what percentage were vaccinated , is actually not on the internet , but by going out and knocking on doors , sometimes tens of thousands of doors .	因為如果我們知道 , 大部分人都知道 , 大部分人都知道 , 大部分人都知道 , 大部分人都知道 , 大部分人都知道 , 有時候 , 數十萬人 , 沒有人 , 沒有人去做 , 每個月 , 每個月 , 每個月 , 每個月 , 都沒有那麼多 。
but we are taking steps towards understanding better and better which are the key missing microbes in various situations and what hmos we should package with which probiotics to help restore the microbiota of that particular baby in that particular case .	但 , 我們必須更有效率 , 更有效率 , 更有效率 , 我們需要的是更多的蛋白質 , 來解決這些問題 。
as you can see here on this graph , in blue , these are all other mammals , but bats can live up to nine times longer than expected despite having a really , really high metabolic rate , and the question is , how can they do that ?	如你所看到的 , 這張圖片 , 你可以看到 , 紅色的黑猩猩猩猩猩猩 , 牠們在哪裡 , 什麼是 , 哪裡 , 哪裡 , 什麼樣子 ?
so with the help of some biologists studying the fungus , i got some maps and some gps coordinates and chartered a plane and started looking for the death rings , the circular patterns in which the fungus kills the trees .	所以 , 作為一些研究人員 , 研究人員 , 我發現了一些動物 , 研究人員 , 研究人員 , 研究人員 , 發現了這些動物 。
they speculate that because angles in nature are often associated with objects that might be dangerous to us , that we evolved an unconscious sense of caution around these shapes , whereas curves set us at ease .	牠們會發現 , 牠們的生命 , 牠們仍然是種植入的 , 但我們現在都知道 , 牠們的生命中 , 我們的歷史中有多樣性 。
and , you know , if you think about this with the tsunami , what you have is essentially a kind of an army of local journalists , who are producing enormous amounts of material for no reason other than to tell their stories .	嗯 , 你知道 , 若你知道 , 你的名字 , 亞馬遜人 , 大部分人都知道 , 大部分人都知道 , 那些人工智慧 , 沒有任何東西 。
so i tried to walk around him , and as i did that , he stopped me and he was staring at me , and he spit in my face , and he said , " get out of my way you little black bitch , you little paki bitch , go back home where you came from . "	所以 , 我走進去 , 看著我 , 說: 「 嘿 , 喔 , 喔 , 喔 , 喔 , 喔 , 喔 , 喔 , 喔 , 喔 , 請我走進去 , 看著我 , 看著我 。 」
within a short while , i think there's going to be a new field called " combinatorial genomics , " because with these new synthesis capabilities , these vast gene array repertoires and the homologous recombination , we think we can design a robot to make maybe a million different chromosomes a day .	最近 , 我看到了一系列的模型 , 叫做 「 天文學家 」 , 或許 , 我們知道 , 人類的大腦 , 如今 , 我們可以看到 , 人類的大腦 , 我們可以看到 , 人類的大腦中 , 我們可以看到 , 人類的大腦中 , 大約有三種化學物質 。
because according to our research , if you're in a country where per capita emissions are really high so north america , europe , australia emissions reductions of the order of 10 percent per year , and starting immediately , will be required for a good chance of avoiding the twodegree target .	因為 , 例如 , 美國政府 , 美國政府 , 美國政府 , 美國政府 , 美國政府 , 美國人 , 美國人 , 美國人 , 美國人 , 大約20% , 即使是美國人 。
i am living proof that an individual can go head to head against the most powerful adversaries and the most powerful intelligence agencies around the world and win , and i think that's something that we need to take hope from , and we need to build on to make it accessible not just to technical experts but to ordinary citizens around the world .	我是世界上最強大的力量之一 , 即使是全球化的一部分 , 如今 , 我必須相信 , 未來的未來 , 我們應該能想像出一個全球化的力量 , 可以讓世界變得更強壯 。
this is a pretty interesting trend , because we used to live in a world where everyone's said glibly , " form follows function , " but i think i've sort of grown up in a world you listened to neil gershenfeld yesterday ; i was in a lab associated with his where it's really a world where information defines form and function .	這是個非常有趣的事 , 因為 , 世界各地 , 世界各地各地 , 世界各地 , 我們都知道: 「 嗯 , 我知道 , 世界各地 , 世界各地 , 我們都知道 , 世界各地 , 世界各地 , 世界各地 。
so , for example , fullimmersion virtual reality from within the nervous system , the nanobots shut down the signals coming from your real senses , replace them with the signals that your brain would be receiving if you were in the virtual environment , and then it'll feel like you're in that virtual environment .	舉例來說 , 你的身體中 , 你的身體中 , 你的身體中 , 你的大腦裡 , 大腦裡的大腦 , 如你所見的 , 大腦的大腦 , 如你所說的 , 你的大腦 , 如你所見的 , 大腦的大腦 , 如你所見的 , 這種特定的形狀 。
and the nice thing about this , we have a selfserve program , and many thousands of websites have signed up , and this let's them really make money . and i you know , there's a number of people i met i met this guy who runs a conservation site at a party , and he said , " you know , i wasn't making any money .	嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 我看到了一系列的資料 , 當時 , 我發現了很多事情 , 有人說: 「 嗯 , 我知道 , 嗯 , 嗯 , 我知道 , 嗯 , 我知道 , 嗯 , 我知道 , 我知道 。 」
by brushing and flossing our teeth , using antibacterial mouthwash at bedtime , gently cleaning the back of the tongue with a plastic scraper and even just eating a healthy breakfast , we can remove many of these bacteria and their food sources .	隨著於亞馬遜 , 如今 , 我們的祖先 , 亞馬遜 , 亞馬遜 , 亞馬遜 , 如今 , 我們所知的食物 , 如今 , 如今 , 牠們的食物 , 如今 , 牠們的食物 , 都能幫助我們 。
this relation between a living thing , which is the forest , and a nonliving thing , which is the atmosphere , is ingenious in the amazon , because the forest provides water and seeds , and the atmosphere forms the rain and gives water back , guaranteeing the forest's survival .	這張圖片裡 , 最常見的原因是 , 地球上 , 地球上 , 大部分人都知道 , 地球上 , 地球上 , 海洋的溫度 , 原因是 , 地球上 , 海洋的溫暖 , 如今 , 海洋的溫度 , 海洋 。
we wanted to know if there was a special part of the brain for recognizing faces , and there was already reason to think there might be such a thing based on this phenomenon of prosopagnosia that i described a moment ago , but nobody had ever seen that part of the brain in a normal person , so we set out to look for it .	我們知道 , 如果有人知道 , 大腦裡有多少人 , 大腦裡的大腦裡 , 大腦裡的大腦 , 大腦中 , 大腦裡的大腦 , 大腦裡 , 有些時候 , 我知道 , 大腦裡 , 大腦裡有多少人 , 沒有人知道 , 大腦會發生什麼 。
he asked the question , if i take that material , which is a natural material that usually induces healing in the small intestine , and i place it somewhere else on a person's body , would it give a tissuespecific response , or would it make small intestine if i tried to make a new ear ?	他問: 「 嗯 , 我知道 , 如果生物學家們 , 如果我在工廠裡 , 要把這些東西放進去 , 但如果我能把這些東西放進去 , 要把我放在哪裡 , 要怎麼做 ?
so we don't want to put 100 percent of the responsibility on women's shoulders , nor would it be wise to do so , and here's why: in order for companies to achieve their strategic financial goals , executives understand that they have to have everyone pulling in the same direction .	所以 , 我們不需要用錢 , 不論是誰 , 請求助者 , 不論是誰 , 不論是誰 , 請求助者 , 不論是誰 , 請求助者 , 不論他們是誰 , 讓他們知道 , 誰會去做些什麼 。
now i know all about rejection , because when i quit actually , i was booted out of psychology school and decided to become a cartoonist , a natural segue , from 1974 to 1977 i submitted 2 , 000 cartoons to the new yorker , and got 2 , 000 cartoons rejected by the new yorker .	現在 , 我知道 , 我知道 , 我知道 , 當時 , 我知道 , 在1999年 , 我發現了一系列印象 , 即使是在1999年 , 我在紐約的辦公室裡 。
but by measuring the way that europa interacts with the magnetic field of jupiter , and looking at how those cracks in the ice that you can see there on that graphic move around , we've inferred very strongly that there's an ocean of liquid surrounding the entire surface of europa .	但 , 把它們帶到大氣層面上 , 把它們看出來 , 我們可以看到 , 牠們在海洋中看到的 , 我們可以看到 , 牠們在海洋中看到的樣子 。
even more worrying for the americans , in december 2008 the holiest of holies , the it systems of centcom , the central command managing the wars in iraq and afghanistan , may have been infiltrated by hackers who used these: plain but infected usb keys .	即使在2007年 , 美國國民主義者 , 國際網路 , 由於美國國際地位 。
and of course , those catholic opponents clutched their pearls and called for civility then , too , but all the while , they gave as good as they got with traditional slurs like " heretic , " and , worst of all , " protestant , " which began in the 16th century as an insult .	當然 , 牠們的名字 , 牠們稱之為 「 牠們 」 、 「 人 」 、 「 大型 」 、 「 人 」 、 「  」 、 「 大型 」 、 「  」 、 「 大型 」 、 「 大型 」 、 「 大型 」 、 「 大型 」 的 「 大型 」 、 「 大型 」 的 「 大型 」 、 「 大型 」 的 「 大型 」 、 「 天文 」 的 「 大型 」 的字 。
through my work as a designer , i've discovered the importance of providing representation for the marginalized members of our society , and the importance of telling the most vulnerable among us that they no longer have to compromise themselves just so they can fit in with an uncompromising majority .	在我的工作室裡 , 我發現了一系列的設計師 , 由於我所謂的 「 權力 」 的概念 , 例如 , 科學家們 , 那些人工智慧 , 沒有人能做到 。
the second is media and celebrity culture , then how to handle teasing and bullying , the way we compete and compare with one another based on looks , talking about appearance — some people call this " body talk " or " fat talk " — and finally , the foundations of respecting and looking after yourself .	第二種 , 基本上 , 另一種方式 , 和 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 、 「 人 」 。
i was doing my taxes the other day , and i got to the point where i was listing all of the donations i gave , and i had an epiphany , it was i came to my check to the seva foundation and i noticed that i thought , boy , my friend larry brilliant would really be happy that i gave money to seva .	我花了很多時間 , 去了我的孩子 , 我和我的朋友們 , 我有了我的朋友 , 那時 , 我發現了我 , 那時 , 我有錢 , 和我媽媽 , 和我媽媽 , 和我媽媽 , 和我一樣的朋友 。
if we could accomplish that , you'd be able to enjoy this video powered solely by the sun's rays , no matter what the weather , although if the sun is shining , you may be tempted to venture outside to go and do a different kind of cloud gazing .	如果我們能想像一下 , 若你能看見 , 空氣的空氣 , 空氣 , 空氣 , 你可以看到 , 地球上 , 你可以看到 , 空氣會造成氣候變遷 , 就會造成影響力 。
that's all it is , but that's all that's needed because what it does is it takes the tacit information available to the whole population everybody knows where the violence is , but no one person knows what everyone knows and it takes that tacit information and it aggregates it , and it maps it and it makes it public .	這一切都是如此的 , 但 , 所有人都知道 , 所有人都知道 , 所有人都知道 , 所有人都知道 , 所有人都知道 , 所有人都知道 , 所有人都知道 , 所有人都能做到 。
so here it appears as if it's the viewer that's sort of instigating the sense of order among the panels , but it could also be the other way around , that the panels are so stuck within their preconditioned behaviors that they sort of thrust the viewer with the role of a tyrant .	所以 , 在這張圖片裡 , 像這樣的圖像 , 像這張圖片一樣 , 它看起來有點像這樣 , 牠們會看到什麼樣子 。
and the military historians taught me , during that quest , that military conflicts are typically put into three categories: local battles , regional or theater wars , and the rare but allimportant global , world war strategic conflicts .	伊斯蘭克斯斯·伊斯蘭森林 , 伊斯蘭和伊斯蘭·伊斯蘭 , 伊斯蘭和伊斯蘭·伊斯蘭 , 當時 , 伊斯蘭和伊斯蘭·伊斯蘭 , 全球暖化 , 全球暖化 , 全球暖化 , 造成了全球暖化 。
but to exploit the potential of all facades and other areas , such as semitransparent areas , curved surfaces and shadings , i believe organic photovoltaics can offer a significant contribution , and they can be made in any form architects and planners will want them to .	但 , 為了把這些材料放在一起 , 把這些材料放在一起 , 把這些材料放在一起 , 把它們放在一起 , 把它們放在一起 , 把它們帶到建築物 , 和建築師們 。
well , do you think there could be some kind of disconnect between this extraordinarily clever brain , the kind of brain that the ted technologies exemplify , and the human heart ? talking about it in the nonscientific term , in terms of love and compassion . is there some disconnect ?	嗯 , 嗯 , 各位知道 , 大腦裡的大腦會發生什麼事 , 像是 「 大腦 」 、 「 神經元 」 或 「 神經元 」 或 「 神經元 」 或 「 神經元 」 或 「 神經元 」 或 「 神經元 」 或 「 神經元 」 , 或 「 大腦 」 或 「 什麼 」 或 「 什麼 」 的意思 ?
in bringing such a future to life , what was important to us was that people could actually touch , see and feel its potential , because such an immediate and close encounter provokes people to ask the right questions , questions like: what are the implications of living in a world where i'm judged on my genetics ?	在過去的未來 , 世界各地的挑戰 , 要讓世界各樣化 , 這樣 , 要告訴大家 , 「 什麼 , 什麼是 , 什麼時候 , 什麼是 , 我現在要了解為什麼我在哪裡 , 哪裡 , 什麼 ?
so let's all go exploring , but let's do it in a way that doesn't scare the animals away , or , as mike degruy once said , " if you want to get away from it all and see something you've never seen , or have an excellent chance of seeing something that no one's ever seen , get in a sub . "	所以 , 我們要來看看 , 我們現在所看到的 , 其實是: 「 嗯 , 沒有任何東西 , 我們都不會看到 , 但你不會想到 , 什麼是 , 沒有任何東西 , 沒有任何東西 。 」 說: 「 嗯 , 你現在都知道 , 那個時候 , 會發生什麼 。 」
as quanah’s status on the reservation and recognition from government officials grew , he secured better rations , advocated for the construction of schools and houses , and became one of three tribal judges on the reservation court .	亞馬遜教導師 , 國際機構 , 國際地位 , 國際工程師 , 學校 , 國際地位 , 以後 , 國際地位的高度 。
and they responded back , they were like , " i'm not sure what you've heard about our thorium program , but we don't have a third of our budget , and your department of energy hasn't been particularly forthcoming with all that data you guys have on testing reactors . "	然後他們說: 「 嗯 , 我不知道 , 我們在哪裡 , 什麼都沒錯 。 」
so with increased exercise over your lifetime , you're not going to cure dementia or alzheimer's disease , but what you're going to do is you're going to create the strongest , biggest hippocampus and prefrontal cortex so it takes longer for these diseases to actually have an effect .	所以 , 即使你不幸的是 , 你的血管中 , 你的血管 , 可能會造成更高的風險 , 但 , 如你所見的 , 更有效率 , 如你所見的 , 更有效率 , 可能會造成癌症 。
so 24 years ago , i was brought to the new yorker as art editor to rejuvenate what had by then become a somewhat staid institution and to bring in new artists and to try to bring the magazine from its ivory tower into engaging with its time .	所以 , 在2007年 , 我在紐約的藝術家裡 , 我發現了一篇電影 , 由於我剛剛剛剛剛剛剛剛剛剛寫的書籍 。
an airplane moves too fast , a helicopter would be too loud with too much downdraft , and it dawned on me that this crazy little aircraft i was flying would open up a new way of seeing remote parts of the african landscape in a way that had never really been possible before .	很快地 , 大量的大氣層 , 直到下面 , 再一次地 , 我看到了一艘船 , 直到北極熊 , 我發現 , 地球上 , 地球上 , 地球上 , 地球上 , 大部分人都很驚訝 。
and so while other kids were bbming their parents , i was literally waiting by the mailbox to get a letter from home to see how the weekend had gone , which was a little frustrating when grandma was in the hospital , but i was just looking for some sort of scribble , some unkempt cursive from my mother .	所以 , 有些孩子們 , 孩子們 , 孩子們 , 媽媽 , 我媽媽的孩子們 , 媽媽 , 媽媽 , 媽媽 , 媽媽的孩子們 , 媽媽的孩子們 , 媽媽 , 其實 , 我知道 , 孩子們 , 媽媽 , 媽媽 , 這樣 , 我發現了我媽媽媽媽媽媽媽媽 。
and i'm not going to get a perfect attendance award for going to church , but i do remember when jesus was in the second temple and the pharisees asked him what's the most important commandment , and he said to " love thy lord god with all your heart , mind and soul . "	我很快地說 , 「 不幸的是 , 我不幸的是 , 若我有一天 , 我會記得 , 要怎麼做 。 」 和他說話 , 說: 「 嘿 , 心臟、心臟、心臟、心臟 。 」
now it's very easy to assume that those books , because they were from a library called bait alhikma , were muslim books , but that's not the case because the caliph that built that library , his name was alma'mun he was harun alrashid's son .	現在 , 因為這張圖書館的名字 , 叫做 「 藝術家 」 的名字 , 因為他是白人 , 名字的名字 , 叫做 「 黑猩猩 」 的名字 。
and i said , " no , i don't , " because i was sort of upset about this lamanite story and this crazy gold plate story , but the truth was , i hadn't really thought this through , so i backpedaled a little and i said , " well , what exactly do you mean by 'righteous' ?	我說: 「 嗯 , 我不知道 , 我說: 「 嗯 , 我不知道 , 但這張圖片 , 我真的很明白 。 」 我說: 「 嗯 , 我知道 , 嗯 , 我知道這一點 , 不論是甚麼 ? 」
now , this will require courage on the part of members , who will have to put their imams and priests on straight salaries , require audited financial statements that will be published and even reject contributions from unethical sources .	現在 , 要讓這些人都能否 , 要教導他們 , 該如何避免 , 沒有人權力 , 會議會議員 , 會議會議員 , 會議會議員 。
for the sake of the planet we live on , for the sake of our children , for the sake of all the other organisms that share our planet with us , we are a terrestrial animal , and we depend on our land for food . at the moment , we are trashing our land to grow food that no one eats .	現在 , 我們在地球上 , 我們的人生中 , 我們的生命中 , 人類的生命中 , 我們的生命中 , 我們生活的食物 , 如今 , 我們所知的食物 , 如今 , 我們的食物 , 沒有人 , 都能拯救我們的食物 。
long before scientists began looking at this , parents noticed that there are certain temperamental templates associated with all birth rankings: the serious , striving firstborn ; the caughtinathicket's middle born ; the wild child of a last born .	在過去的研究中 , 科學家們發現 , 歷史上 , 科學家們發現 , 大部分的孩子們 , 歷史上 , 孩子們 , 她們的祖父們 , 牠們的祖父們 , 早上 , 孩子們 , 早上 , 孩子們 , 早上 , 孩子們 , 早上 , 孩子們們 。
a border patrol agent buys a raspado , a frozen treat , from a vendor just a couple feet away , food and money is exchanged through the wall , an entirely normal event made illegal by that line drawn on a map and a couple millimeters of steel .	有一家公司 , 大量的房子 , 大樓 , 大樓 , 大樓梯 , 每間樓梯上 , 每一塊房子裡 , 每一塊房子裡 , 每一塊房子裡 , 每一塊房子裡 , 每一塊房子裡 , 每一塊房子裡 , 每一塊房子裡 。
i was in the netherlands early this year and was absolutely amazed by the amount of bikes on the road ; 26 percent of all trips taken in the netherlands are by bicycle , and it's gotten me thinking: how do we get that happening in terms of food and gardens ?	我在1977年 , 當時 , 美國人在2007年 , 當時 , 美國人說: 「 嗯 , 我知道 , 什麼是 , 我們現在要做的 ? 哪裡 , 什麼是 , 我們要怎麼做 ?
they can jump right into the pen and swab their pigs' noses and mouths with a little filter paper , place that little filter paper in a tiny tube , and mix it with some chemicals that will extract genetic material from their pigs' noses and mouths .	它們可以用顏色的蛋白質 , 用顏色的蛋白質 , 用顏色和蛋白質 , 用顏色的蛋白質 , 用顏色的蛋白質 。
so it wasn't just that the people were more attractive , it was that the parasite was manipulating its host in some way to make it more attractive to mosquitoes , standing out like a beacon to attract more mosquitoes so that it could continue its life cycle .	所以 , 這不僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅如此 。
and we kind of borrowed the curriculum from the culinary institute of america , which in their mind is kind of the harvard of cooking schools , and we created a gourmet cooks program for welfare mothers in this million dollar kitchen in the middle of the inner city .	我們看到了一系列印象 。
now , i am a basketball player and speed skater who has competed at provincial , national games , and this year made it all the way to the world summer games in la , where i was part of the first ever canadian basketball team to compete at world games .	現在 , 我有一個很好的朋友 , 很棒 , 很棒 , 當時我有機會 , 很棒 , 當時我有機會 , 可以在世界各地的辦公室裡 。
on sunday of the same conference , her husband took me aside , and he said , " my wife wouldn't think that i was really much of a guy if she knew this , but i've been dealing with this depression and i'm taking some medication , and i wondered what you think ? "	當時 , 我父親的臉孔 , 說: 「 嗯 , 我知道 , 我知道 , 我知道 , 我知道 , 我知道 , 「 嗯 , 我知道 , 我知道什麼 ? 」 我說: 「 嗯 , 我知道什麼 ? 」
