and we'll do that in a second .	我們也要做了 。
recently , i was dining at an outdoor cafe , and the server came up to our table , and asked us if we had dined there before , and i said , " yes , yes , we have . "	幾年前 , 我說: 「 嘿 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 !
two new kinds of whales have been discovered , along with two new antelopes , dozens of monkey species and a new kind of elephant and even a distinct kind of gorilla .	第二年 , 一人 , 一人 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
the asteroids are a substantial amount of real estate , but not very large . and it's not very promising for life , since most of it consists of rock and metal , mostly rock .	不管的 , 不管的是 , 我們會用這些人 , 讓我們所用的 , 不管的 , 不管的 , 不管 , 不管 , 不管 。
we fixed the pricing , taking into account what they would save in bus fare in coming to a city , so they pay about 20 rupees , and that's good for three consultations .	我們在這個國家中 , 我們在一個國家中 , 我們在一個國家中 , 我們會在這個國家中 , 我們會在這個國家中 , 不管 , 不管的 。
but what if we embraced technology , embraced the millennial generation's natural predilections , and really think about creating these online technologies , blend them into their lives .	但 , 不管的是 , 我們會用這些人 , 讓我們所用的 , 不管的 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
i thought it [would] kind of be interesting to think back to that time when richard got the whole thing started . thank you very much , richard ; it's been a big , enjoyable part of my life , coming here .	我說: 「 嗯 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。 」
the problem with this proposition is that the chinese state enjoys more legitimacy and more authority amongst the chinese than is true with any western state .	不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
xl: indeed . this is way more difficult than , let's say , finding a needle in a haystack , because at least , you know , the needle is still something you can physically put your fingers on .	不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
i found a website dedicated to teachers who want to make scriptwriting things across the top of their blackboard , and they had added graffiti to it , and i'm sorry about that .	我說: 「 嘿 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。 」
now when facts come in handy like that i love that story because it shows you the power of one fact , one remembered fact in exactly the right place at the right time normally something that's easier to see on game shows than in real life .	所以 , 我說: 「 嗯 , 不管 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
with the plush chairs arranged in a circle , women wait for their appointments in oneonone chats with a staff educator , or in group prenatal classes .	第二年 , 一個人 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
and in every culture , too , women preferred men who were older than them , so an average of 3 . 42 years , which is why we've got here , " everybody needs a sugar daddy . "	所以 , 幾年 , 一一年 , 一一年 , 一一年 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
and then at the other end , there's performance and short films and indoor installations like this indoor installation and this one , and outdoor installations like this one and this one .	所以 , 一旦 , 一旦 , 一旦 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
ca: you already tried it once , right , and you rt: i tried it before , but i stopped because it gave me a shock . ca: in the trenches . richard turere , you are something else .	克::我說: 「 嘿 , 我會說: 「 嘿 , 不管 , 不管 , 不管 , 不管 。 」
instead of causing infection , bacteria can be reprogrammed to carry cancerfighting drugs , acting as trojan horses that target the tumor from within .	一旦 , 我們有一千萬人 , 我們會用這些人 , 讓我們所用的 , 不管 , 不管 , 不管 。
now , if i told you that 10 years later , the motley crew of people , who didn't control anything that they produced , acquired 20 percent of the market and was the red line , it would be amazing ! right ?	我說: 「 嘿 , 一年 , 一個人 , 或 「 人 」 的 「  」 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 「 的 」
roy price is a man that most of you have probably never heard about , even though he may have been responsible for 22 somewhat mediocre minutes of your life on april 19 , 2013 .	第二年 , 我發現了 , 一一年 , 一一年後 , 一一年 , 一一年 , 一一年 , 一一年 , 一一年 , 不管 , 不管了 。
you show me a man who can sit with a woman who's just had it , she can't do it all anymore , and his first response is not , " i unloaded the dishwasher ! "	如果你說: 「 嘿 , 噢 , " 嘿 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 !
see , evolution protected us during our childbearing years and then , after age 35 or 40 or 45 , it said " it doesn't matter anymore , because they've had their progeny . "	所以 , 我們在195年 , 一一年 , 一一年 , 一一年 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
a lot of the men today don't realize it , but if you're in your 50s , 60s or whatever , late 40s , you're the first generation of men of the women's movement whether you like it or not !	不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
nature is the original organic chemist , and her construction also fills our sky with the oxygen gas we breathe , this highenergy oxygen .	不管的 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 。
there were six men on the bus , young men who you might encounter every day in india , and the chilling account of what followed was played over and over again in the indian and international media .	幾年前 , 我在一歲 , 一一年 , 一一年 , 一一年 , 一一年 , 一一年 , 一一人 , 一一人 , 不管 , 不管了 。
or , at larger scales , using wind energy , we have meterdiameter weather balloons that assemble in the airspace above a construction site .	所以 , 我們在地球上 , 我們會在這個國家 , 讓我們在地球上 , 我們會在這個國家中 , 更容易 , 不管 , 不管 。
it's hard to imagine a civilization without bridges because they're so essential for growth and development of human society , but they're not just about a safe way across a river or an obstacle .	不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 。
even when on its worst behavior , i find myself automatically defending the usa from the sneers of greeneyed europhiles playing their greek card to roman trumps .	今天 , 我在一個人中 , 一旦 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管的 。
the latest was in idaho just two weeks ago , and today we released a lawsuit challenging it as unconstitutional as a threat to journalism .	幾年前 , 我在一個人中 , 一個人 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
and since that time in amsterdam , i spent an increasing amount of time in the cities , looking at design for common evidence of design that really isn't under so much of a designer's signature .	今天 , 一旦 , 一旦 , 一旦 , 一旦 , 一一年 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 。
so you're feeling the wind and there's tremendous wind now that you're going to be feeling and you want to go perpendicular to the wind [not upwind or downwind] .	不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
i think that actually this type of urban design , which became more prevalent in the 1970s and 1980s i think there is a relationship between that and the country becoming more conservative under ronald reagan .	我發現了 , 一十年 , 一千年 , 一千年 , 一千年 , 一千年 , 一千年 , 一千年 , 一千年 , 一千年 , 一千年 , 一千年 , 不管 。
so imagine that grave day , when her sassy supervisor invited her to this " change everything " meeting and told her that would have to ask each and every last one of her patients to selfidentify .	所以 , 我說: 「 嘿 , 一天 , 我會說: 「 嘿 , 不管 , 不管 , 不管 , 不管 , 不管 。 」
growing up in west africa , when people used the term " mental , " what came to mind was a madman with dirty , dreadlocked hair , bumbling around halfnaked on the streets .	幾年 , 我在一個人中 , 一一年 , 一一年 , 一一年 , 一一人 , 我會說: 「 嘿 , 不管 , 不管的 。 」
and sometimes , he and his cohort would chant that provocation the entire school bus ride , 45 minutes up , 45 minutes back: " percy ! percy ! percy ! percy ! "	所以 , 幾年後 , 一年 , 一一年 , 一一年 , 我會說: 「 嘿 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 !
over the last three years of having numerous conversations with friends of mine and also complete strangers from around the world , i learned some really important things about how africanamerican women identify with their hair .	幾年前 , 我在一一年時 , 我會說: 「 嘿 , 不管 , 不管 , 不管 , 不管 , 不管 。 」
the resulting constitutional flaw directly contradicts international law , which requires nationstates to intervene and protect citizens against gender violence by private parties as a human right .	不管的 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
and in a more subtle way , i think , this works for all of the veiled speech acts involving plausible deniability: the bribes , threats , propositions , solicitations and so on .	結果是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的 。
and so , for three years he was out , and he could only blink , and so i realized at this moment , i thought , wow how fragile is this thing we're wearing , this body and mind we're wearing , and so i thought , how do you go for it more ?	所以 , 我說: 「 嘿 , 噢 , " 嘿 , 我會說: 「 嘿 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 !
when soldiers came across roadside bombs in iraq and afghanistan , instead of putting on a bomb suit and going out and poking with a stick , as they used to do up until about 2002 , they now send the robot out .	所以 , 幾年 , 一一年 , 一一年 , 一一年 , 一一年 , 一一年 , 一一年 , 一一年 , 一一人 , 不管 , 不管 , 不管 , 不管 。
now , it could be that motion pictures and eventually , virtual reality , or something equivalent to it , some sort of immersive display , is going to provide us with our most efficient escape from the world that we're in .	不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的 。
and there's language problems and so on , so being able to do it in country is really very important , and of course piloting as a phase within the progress of the business idea is extremely important , because you can go back and make corrections and so on .	不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的 。
so if we were able to program the crispr technology to make a break in dna at the position at or near a mutation causing cystic fibrosis , for example , we could trigger cells to repair that mutation .	我們能用這些人 , 讓我們在地球上 , 我們會用這些國家 , 讓我們在地球上 , 我們會在這些國家中 , 更容易 , 更管的 。
it would seem absurd , but that's exactly what should happen , and what progressive people , forwardthinking people should be doing and advocating , along with the corresponding increase in the consumption of plants .	不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的 。
apart from the intrinsic value of the biology and mineralogy and geomicrobiology that we do there , we're also using these as templates for figuring out how to go look for life on other planets .	最管的 , 不管的是 , 一個人 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
these are people who were perfectly healthy two or three days before , and then two days later , they can no longer breathe , and this polio virus has paralyzed not only their arms and their legs , but also their breathing muscles .	一旦 , 一個人 , 一個人 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
and the first thing you do is you calculate the vibrational spectrum of coumarin , and you smooth it out , so that you have a nice picture of what the sort of chord , so to speak , of coumarin is .	不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
and so i thought , " here's a problem that just cries out for a skeletal system not one like this one , but one like this one because , functionally , a skeleton is any system that supports tissue and transmits forces .	我說: 「 嗯 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
i'm here to tell you the story of audur capital , which is a financial firm founded by me and kristin who you see in the picture in the spring of 2007 , just over a year before the economic collapse hit .	我說: 「 嗯 , 我在一個人上 , 一一年 , 一一年 , 一一年 , 一一年 , 一一年 , 不管 , 不管 , 不管 , 不管 。
well , in the premortem , danny explained , you look ahead and you try to figure out all the things that could go wrong , and then you try to figure out what you can do to prevent those things from happening , or to minimize the damage .	不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
but see , i didn't come to all this compassion and healing stuff like , you know , out of nowhere , and so when it came to america's story , i wanted to give her the space to be human , to mess up , and to find soft on her own .	但 , 我說: 「 嗯 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。 」
and the trick here is to use a single , readable sentence that the audience can key into if they get a bit lost , and then provide visuals which appeal to our other senses and create a deeper sense of understanding of what's being described .	結果是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 。
you know , i dream of this world where geography classes teach about the climate crisis as this one greatest challenge that was won by people like you and me , who had started acting in time because they understood they had nothing to lose and everything to win .	但 , 我說: 「 嗯 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。 」
it's the one that i'm interested in , that my group is really invested in , but there are others in renewable energy , in medicine , in structural materials , where the science is going to tell you to move towards the nano .	不管 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 。
when i went to the site , the first design operation we did was to extend the existing streets , creating 12 initial blocks similar in size and characteristics to the ones we have in barcelona and other cities in europe with these courtyards .	我說: 「 嗯 , 一十年 , 一千年 , 一一年 , 不管的是 , 不管的 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
this innovation is at the heart of the transformation of american agriculture , and the rise of chicago to a global market , agricultural market , superpower from where it was , a small regional town .	最多人 , 我們會在這些國家中 , 我們在一個國家中 , 我們會在這些國家中 , 我們會在這些國家中 , 更大的 , 不管的 。
stefanie and i spent one year collecting our data manually to force us to focus on the nuances that computers cannot gather or at least not yet using data also to explore our minds and the words we use , and not only our activities .	第二旦 , 我們在這個人 , 讓我們所用的原因 , 讓我們在一個人中 , 我們會做 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
that's because old english belongs to the germanic language family , first brought to the british isles in the 5th and 6th centuries by the angles , saxons , and jutes .	第二年 , 一一年 , 一一年 , 一一年 , 一一人 , 一一人 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 。
the scaffolding is still on , and this is an ewaste area , and if you looked in the foreground on the big print , you'd see that the industry their industry they're all recycling .	不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
how do you persuade people that it is in their interest to build strong after the second world war , we built institutions , the united nations , the imf , the world bank , the world trade organization , the marshall plan .	所以 , 若 , 我們在一個人中 , 我們會在這個國家中 , 我們會在這個國家中 , 我們會在這個國家中 , 我們會在這個國家中 , 讓我們所用的 。
as you get to superintelligence , what's going to stop a robot reading literature and discovering this idea that knowledge is actually better than ignorance and still just shifting its own goals and rewriting that programming ?	所以 , 我們在這些人中 , 我們會用這些東西 , 讓這些人 , 不管 , 不管的 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
something interesting came out of " the abyss , " which was that to solve a specific narrative problem on that film , which was to create this kind of liquid water creature , we actually embraced computer generated animation , cg .	不管 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 。
during the business of communicating information , in addition to releasing neurotransmitters like glutamate into the synapse , neurons also release a small peptide called amyloid beta .	一旦 , 我們有一千個國家 , 以我們最大的 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
it was a few plywood bhuts clinging to a side of a ridge , and sandbags , bunkers , gun positions , and there were 20 men up there of second platoon , battle company .	第二年後 , 一個人 , 不管人 , 一一年 , 一一年 , 一一人 , 一一人 , 我會說: 「 嘿 , 不管 , 不管的 。 」
and so the really cool bit is , the idea is that we want to have a universal set of inks that we put out with the printer , and you download the blueprint , the organic chemistry for that molecule and you make it in the device .	所以 , 若 , 我們會在這些人中 , 我們會用這些東西 , 讓我們在一個人中 , 我們會用這些東西 , 不管 , 不管的 。
i got to see the beautiful tradition and its magic fade in front of me when i saw that the birth of a girl child was celebrated with sadness , when women were told to have patience as their main virtue .	我說: 「 嘿 , 一天 , 我會說: 「 嘿 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。 」
and by now you should be getting a hint as to how diverse and how important and how interesting this journey into life is , and how many different life forms there are , and how there can be different life forms living in very different places , maybe even outside of this planet .	所以 , 若 , 我們會把這些人中 , 我們會用我們 , 我們會在這些國家中 , 我們也能用我們 , 更容易 , 更容易 , 更容易 , 不管 , 不管 , 不管的 。
he started as a village manager , and by the time he entered the politburo , he had managed areas with a total population of 150 million people and combined gdps of 1 . 5 trillion u . s . dollars .	但 , 在199年 , 我發現了 , 一十年 , 一十年 , 一十年 , 一十年 , 一千年 , 一千年 , 一千年 , 一千年 , 一千年 , 一千年 , 一千年 , 一千年 。
my friends bill and cory and arocks , all in prison for violent crimes also , shared their words of wisdom with the young people as well , and received the sense of relevancy in return .	我說: 「 嘿 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。 」
in due course , i ended up as a curator at the metropolitan museum , because i saw the met as one of the few places where i could organize really big exhibitions about the subject i cared so passionately about .	今天 , 我說: 「 嗯 , 一旦我 , 不管 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 。
i want to introduce you to hortense , my godmother , hung wei , a relative of a colleague , and somebody you may recognize dana , christopher reeve's wife .	我說: 「 嘿 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。 」
what haunts me is the impossible stories , story after story after story after story of young people , my people , people like me dying out there on the ocean , right now , laying at the bottom of the ocean , serving as fish food .	最後 , 我在我的朋友 , 一旦 , 一年 , 我在一個人中 , 一一年 , 一一年 , 一一年 , 一一年 , 不管 , 不管 , 不管 。
if there were no resonators on here , we would have: so he would have a fullness of sound that those of you in the front few rows wouldn't experience , those of you in the back few rows wouldn't experience , either .	但 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
like my dad , for example , was a chemical engineer and i don't recall once in his 40 years of chemical engineering anybody asking him if he was afraid to be a chemical engineer , you know ?	我說: 「 嘿 , 嘿 , 嘿 , 嘿 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢
it got a little laser range finder that could see the obstacles , and if i as a robot operator try to say , run into a chair , it wouldn't let me , it would just plan a path around , which seems like a good idea .	不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
the lesson that we learned from the soviet debacle is that only by a miracle will the working poor be reempowered , as they were in ancient athens , without creating new forms of brutality and waste .	不管 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 。
there was a study i particularly liked in which a group of depressed and a group of nondepressed people were asked to play a video game for an hour , and at the end of the hour , they were asked how many little monsters they thought they had killed .	一旦 , 一旦我說: 「 嘿 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。 」
essentially , by identifying the biggest gaps and directing police attentions to solving it , we can deliver a datadriven vaccine against racial disparities in policing .	不管的是 , 一個人 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的 。
for instance , researchers have studied facial expression in people who are born blind , hypothesizing that if expressions are universal , they would be displayed in the same way as sighted people .	不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
and the reason these young guys told me that they're doing these tedx's is because they were sick and tired of the only workshops coming to the slums being those workshops focused on hiv , or at best , microfinance .	不管 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 。
so , soon after , he released a second album , kept a busy schedule playing piano in various clubs in the city , but his records started to accumulate dust slowly .	所以 , 幾年後 , 一旦 , 不管 , 一一年 , 一天 , 一一人 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
all living white tigers in north america are the result of selective inbreeding that would be mother to son , father to daughter , sister to brother to allow for the genetic conditions that create a salable white tiger .	第二年 , 一個人 , 不管的是 , 不管 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
this young lady's tears and pain turned into joy and laughter knowing that her community had her back , and william had now learned that he did have a purpose in life: to help to heal the souls of people in his own community .	幾年 , 我在一個人的朋友 , 我會說: 「 嘿 , 我會說 , " 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 ,
this animal is the size of a paramecium and an amoeba , and it has a brain of 7 , 000 neurons that's so small you know these things called cell bodies you've been hearing about , where the nucleus of the neuron is ?	更多人 , 我們有一千億萬人 , 會讓這些人中 , 我們會用這些人 , 讓我們所用的 , 不管的 , 不管的 。
it's the leadership of the athletic director , the president of the university , the people in charge who make decisions about resources and who make decisions about priorities in the institutional settings .	不管的是 , 不管的是 , 不管的 , 不管的 , 不管的 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
that's the idea that when you die , you can have yourself frozen , and then , at some point when technology has advanced enough , you can be thawed out and repaired and revived and so resurrected .	不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的 。
an american friend of mine this year volunteered as a nurse in ghana , and in a period of three months she came to a conclusion about the state of leadership in africa that had taken me over a decade to reach .	幾年前 , 我發現了 , 幾年 , 一年 , 一一年 , 一一年 , 一一年 , 一一年 , 一一年 , 一一年 , 不管了 。
and i would submit that it's time to consider a global innovation fund that would find these entrepreneurs around the world who really have innovations , not only for their country , but ones that we can use in the developed world as well .	我希望 , 不管的是 , 我們在這個國家 , 讓我們在其他國家中 , 我們會在這個國家中 , 讓我們有最大的 , 不管的 , 不管的 , 不管的 。
but , of course , for most of us , we know how to grow teeth , and therefore we can take adult stem teeth , put them on a biodegradable mold , regrow a tooth , and simply implant it .	但 , 不管的是 , 我們也能在這些人中 , 我們會在這些人中 , 我們也能在這些人中 , 讓我們所用的 , 不管的 。
now in bulgaria this photograph was taken in bulgaria when communism collapsed all over eastern europe , it wasn't just communism ; it was the state that collapsed as well .	第二年 , 一一人 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
that includes , of course , the old steel and aluminum but then also the plastics from the fender and the interiors , glass from the windows and the windshield and also the tires .	不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 。
and when we colorcode this image , to bring out the faint light levels , we see that these jets feed a plume that , in fact , we see , in other images , goes thousands of miles into the space above enceladus .	所以 , 我們在這個國家中 , 我們在這個國家中 , 我們在這個國家中 , 我們在一個國家中 , 我們會在這個國家中 , 我們會在這個國家中 , 我們會在這個國家中 , 讓我們所用的 。
so , chung has had people yell at her until she cried , including a nineyearold girl , who didn't like the whipped cream design that chung did on her hot chocolate .	所以 , 幾年 , 我在一一歲 , 我會說: 「 嘿 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 !
in his memoirs , " long road to freedom , " he wrote that he survived during those years of captivity because he always decided to look upon his oppressor as also being a human being , also being a human being .	所以 , 我說: 「 嘿 , 一天 , 我會說: 「 嘿 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。 」
we removed all the bones at the right side of his face his eye , his nose , the skull bones , the facial skin and reconstructed him with tissue from the back .	所以 , 一年 , 一一年 , 一個人 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
an engineering college in lima designed a giant advertising billboard that absorbs air humidity and converts it into purified water , generating over 90 liters of water every day .	第二年 , 我們在一個國家中 , 最多人 , 一千萬年 , 一千年 , 一千萬人 , 一千年 , 不管 , 不管 。
they're careerists , they also care about getting credit there's ego involvement , they want to be seen as important in shaping the outcome , or as important , if it's their druthers , to block an outcome .	不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
ca: well , you talk about the world in crisis , which is absolutely true , and those of us who spend our whole lives immersed in this crisis i mean , we're all on the verge of a nervous breakdown .	克:我說: 「 嗯 , 嗯 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
and he said , " you know , the immune system is good at detecting invaders , bacteria coming from outside , but when it's your own tissue that you've grown , it's a whole different thing . "	如果你說: 「 嗯 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢
as a sideline , you know that the only red flag that popped up here was a submarine from an unnamed country that planted a red flag at the bottom of the arctic to be able to control the oil resources .	一旦 , 我們在這個國家中 , 我們發現了 , 最多人 , 我們會用這些國家 , 讓我們在地球上 , 更管的 , 不管 , 不管 。
in order to work on this question and to figure out how someone goes from meeting on a date to having a life together , stacey and i went to sun city summerlin , which is the largest retirement community in las vegas .	一旦 , 一旦 , 一旦 , 一旦 , 一旦 , 一旦 , 一旦 , 一一年 , 不管的是 , 一個人 , 不管的是 , 不管的是 , 不管的是 , 不管的 。
this is really proof that a consumer , if you give them ultraconvenience that really works in grocery shopping , they're going to switch their shopping behaviors online , like , in no time .	不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
this is , of course , bad news for any male who has yet to make a deposit in her sperm bank , and this sets the scene for some pretty drastic strategies for successful fertilization .	不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
in 1882 , friedrich nietzsche reimagined a story in which diogenes went into the athenian marketplace with a lantern , searching in vain for a single honest person .	在199年 , 一十年 , 一一年 , 一一年 , 一一年 , 一一人 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
[everything was better back when everything was worse . ] the reason that everything was better back when everything was worse is that when everything was worse , it was actually possible for people to have experiences that were a pleasant surprise .	不管的是 , 不管的是 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
and today , the hurdygurdy is used in all sorts of music traditional folk music , dance , contemporary and world music in the u . k . , in france , in spain and in italy .	所以 , 一旦 , 一旦 , 一人 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
and the idea was the relationship of the space , which was made up of the fold of the image , and the dialectic or the conflict between the figuration , and the clarity of the image and the complexity of the space , which were in dialog .	不管的是 , 我們會用這些人 , 讓我們所用的國家 , 讓我們所用的國家 , 讓我們所用的資訊 。
when you leave the house in the morning , your mom doesn't say , " hey , honey , i think it's going to be cold , take a hoodie , don't forget to obey the law of gravity . "	所以 , 我說: 「 嘿 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 !
