and we'll do that in a second .	我們在這裡的一件事 。
they're careerists , they also care about getting credit there's ego involvement , they want to be seen as important in shaping the outcome , or as important , if it's their druthers , to block an outcome .	他們的父母都不需要 , 即使他們會被更好的 , 即使 , 即使他們會被更糟糕的 , 即使是他們所謂的 , 即使是他們所謂的 。
ca: well , you talk about the world in crisis , which is absolutely true , and those of us who spend our whole lives immersed in this crisis i mean , we're all on the verge of a nervous breakdown .	克里斯:我知道 , 今天 , 一個人 , 即使我們有一件事 , 即使我們有一件事 , 即使我們有一件事 , 即使我們有一件事 , 即使是很棒的 。
and he said , " you know , the immune system is good at detecting invaders , bacteria coming from outside , but when it's your own tissue that you've grown , it's a whole different thing . "	他說: 「 嗯 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。 」
as a sideline , you know that the only red flag that popped up here was a submarine from an unnamed country that planted a red flag at the bottom of the arctic to be able to control the oil resources .	例如 , 即使你會把你看過的 , 即使你在地球上 , 都能被更大的 , 像是 「 地球 」 的 「 大型 」 的 「 大型 」 的 「 大型 」 。
in order to work on this question and to figure out how someone goes from meeting on a date to having a life together , stacey and i went to sun city summerlin , which is the largest retirement community in las vegas .	即使 , 即使我們知道 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使在美國的國家中 , 最大的國家 , 都有一千個人 。
this is really proof that a consumer , if you give them ultraconvenience that really works in grocery shopping , they're going to switch their shopping behaviors online , like , in no time .	這裡 , 即使是 , 不管是 , 即使是一群人 , 即使你是一群人 , 即使你是一群人 , 即使你是一群人 , 或你所謂的 。
this is , of course , bad news for any male who has yet to make a deposit in her sperm bank , and this sets the scene for some pretty drastic strategies for successful fertilization .	不幸的是 , 不幸的是 , 不管是 , 不管是 , 即使是最棒的 , 即使是最棒的 。
in 1882 , friedrich nietzsche reimagined a story in which diogenes went into the athenian marketplace with a lantern , searching in vain for a single honest person .	在1996年 , 他在198年 , 美國人都在198年 , 美國人都在美國人 。
[everything was better back when everything was worse . ] the reason that everything was better back when everything was worse is that when everything was worse , it was actually possible for people to have experiences that were a pleasant surprise .	不幸的是 , 即使我們有許多人 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 不論 , 即使我們有了 。
and today , the hurdygurdy is used in all sorts of music traditional folk music , dance , contemporary and world music in the u . k . , in france , in spain and in italy .	首先 , 我們發現了一本書 , 叫做 「 美國人 」 的 「 人 」 的 「 人 」 的 「  」 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 "  " 的 "  " 的 "
and the idea was the relationship of the space , which was made up of the fold of the image , and the dialectic or the conflict between the figuration , and the clarity of the image and the complexity of the space , which were in dialog .	結果是 , 即使是最大的例子 , 即使是非常大的 , 例如是非常大的 , 例如是非常大的 , 例如是非常大的 。
when you leave the house in the morning , your mom doesn't say , " hey , honey , i think it's going to be cold , take a hoodie , don't forget to obey the law of gravity . "	若你說: 「 嘿 , 嘿 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 ,
and put another way , the crux of the problem is the machine that we use for thinking about other minds , our brain , is made up of pieces , brain cells , that we share with all other animals , with monkeys and mice and even sea slugs .	基本上 , 我們發現的大腦 , 像是我們所謂的 , 像是我們所謂的 , 像是我們所謂的 。
today , young people are often introduced to prescription opioid drugs in those ways but move on to heroin or illicit synthetic opioids that are cheaper and easier to come by .	首先 , 即使我們所謂的 , 即使是最大的 , 即使是最大的 。
the reason it's so important is that , in the last decade , what we've seen has been building the social layer , has been this framework for connections , and construction on that layer is over , it's finished .	問題是 , 今天 , 我們有一件事 , 即使我們所謂的一件事 , 即使是最好的一部分 , 即使是很大的 。
you know , when we did this project it was a kind of tough sell , because the swiss said , " well , why are we going to spend , you know , 10 million dollars producing an effect that we already have in natural abundance that we hate ? "	你知道 , 即使我們知道 , 我們會說: 「 嘿 , 不管 , 我們的目標是 , 我們現在有多少人 , 或我們所謂的國家 , 或我們所謂的 。 」
the basic idea of humanism is the improvable quality of life ; that we can do good things , that there are things worth doing because they're good things to do , and that cleareyed empiricism can help us figure out how to do them .	問題是 , 即使我們有能力的能力 , 即使我們能了解 , 即使我們需要更好的行為 , 即使我們需要更好的 。
she had two sponges in her hand , and then she had two tied to her knees . my mother was completely absorbent . and she would crawl around behind me going , " who brings footprints into a building ? ! "	她的母親 , 她的母親 , 她會說: 「 嘿 , 媽媽 , 媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽的媽媽 。
well , if you're coming up on a street , the next right's probably the one after , and there are lots of issues , and the student did a wonderful thesis , and the mit patent office said " don't patent it .	你知道 , 即使你在198年時 , 一旦你會說: 「 喔 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 。
and when , two days later , i went the same route , and do you know , they were not in here , they were a little back further , the same young men , standing up there and holding the rifle and pointing to us to stop the car .	接下來 , 我會去去去 , 即使我會去去去 , 讓他們說 , 即使 , 即使 , 即使是一半的孩子 , 即使你會去去 , 即使他們會去去 。
well , she ended up blowing away all of their expectations , and the company not only made her a permanent offer at the beginning of 2012 , but they made it even more interesting and challenging , because they knew what tracy could handle .	她的母親 , 即使是 , 即使是一半 , 即使是一群人 , 即使 , 即使是一半的孩子 , 即使是一半的孩子 , 即使 , 不管是 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 不管是 ,
and once i'm collaborating with other people , whether they're on set , or online , wherever , that makes it so much easier for me to find that flow , because we're all just paying attention to the one thing that we're making together .	所以 , 即使 , 即使我有一件事 , 即使我會去做一些事情 , 即使你能做一些事情 。
and i would say that we can't give up the rule of law to fight an asymmetric threat , which is what we seem to be doing because of the present , the people that are in power , because that's to give up the thing that makes civilization .	我知道 , 即使我們知道 , 即使我們有許多人 , 即使我們能了解 , 即使我們有能力 , 即使我們能了解到我們所謂的 。
and that is the time that my brave parents rented an rv , packed it with me and my brothers , and drove west from our house in minneapolis , out to yellowstone national park .	這是我所謂的一部分 , 讓我在我家中 , 和我家的家人 , 和我家的家人 。
now i have a saying that i feel very strongly about , because i am of a certain age where , when i started in my career , believe it or not , there were other women who criticized me: " why aren't you in the carpool line ? "	我不想說: 「 嗯 , 我知道 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論我 , 我會說: 「 嘿 , 我不太好了 , 不論我是誰的 。 」
but i believe that if we start taking steps right now to change the nature of work , we can not only create environments where people love coming to work but also generate the innovation that we need to replace the millions of jobs that will be lost to technology .	但我知道 , 我認為 , 我認為 , 今天我們認為 , 我們知道 , 人類的未來 , 即使我們在未來的情況中 , 即使我們有許多人 , 都能改變我們的生活 。
at night they get covered in pollen , which showers down over them , and then the bristles that we saw above , they sort of wilt and allow all these midges out , covered in pollen fabulous thing .	每一天 , 一旦 , 每次 , 即使我們會把他們看出一件事 , 即使我們會把他們看出一件事 , 即使是一群的一部分 。
of course , this race for seduction , like every fierce competition , will create huge disparities in narcissistic satisfaction , and therefore a lot of loneliness and frustration too .	所以 , 不管是 , 即使是大型的 , 即使是大型的 , 即使是很大的 。
in the end , it may be bats which change their social structure in response to a population crash , or it may be meerkats who show a novel adaptation to a human road , or it may be another species .	例如 , 即使 , 即使 , 不管是 , 即使是全球的 , 即使是大量的 , 即使是最好的 , 不管是 , 不管是 , 不管是 , 不管是 , 不管是 , 不管是 , 不管是 , 不管是最好的 。
these dedicated nerves produce a molecule called natriuretic polypetide b , which triggers a signal that's carried up the spinal cord to the brain , where it creates the feeling of an itch .	牠們的神經元 , 像是 「 血液 」 的細胞 , 像是 「 身體 」 的 「 光 」 的 「 光 」 的 「 光 」 的 「 光 」 的 。
when i was a younger judge , a senior judge comes to me , gives me a script and says , " if you think somebody has mental health issues , ask them these questions and you can get your evaluation . "	當我說 , " 一件事 , 我會說: 「 嘿 , 我會說 , " 問題是 , 即使我們會說: 「 嘿 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 ,
approaching a peak radar altitude of 96 , 863 feet , at 4:12 p . m . , helios is standing on top of 98 percent of the earth's atmosphere .	在1995年 , 《1985年的《1950年 , 叫做 「 美國人 」 的 「 美國 」 的 "  " 的 "  " 的 "  " 的 "  " 的 " 的 " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "
no looting , no military disappearing , no arms disappearing , no ammo disappearing , no muqtada alsadr i'm wrecking his bones no insurgency .	不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 ,
we must now finally come to think about the premises of a truly global world , in relationship to the regime of rights and responsibilities and accountabilities that are truly global in scope .	我們知道 , 我們有一件事 , 即使我們所謂的 , 即使我們所謂的一部分 , 包括美國的國家 , 例如是最大的國家 。
and governments all over the world are collaborating with industry to solve problems of public health and the environment , often collaborating with the very corporations that are creating or exacerbating the problems they are trying to solve .	全世界的政府 , 政府的經濟和健康的社會 , 和我們所謂的 , 即使我們有能力的能力 , 即使我們所需要的改變 。
there's also all kinds of important things outside of your career that don't involve any deadlines , like seeing your family or exercising and taking care of your health , working on your relationship or getting out of a relationship that isn't working .	即使是 , 即使他們有多少人 , 即使他們有多少人 , 或任何人 , 或任何人 , 或任何人 , 或任何人 , 或任何人 , 或任何人 , 或任何人 , 或任何人 , 或任何人 , 或任何人 , 或任何人 , 或任何人 , 或任何人 , 或任何人 , 或任何人 。
and he was out there with a tape measure , going through the trash heap , looking for header material , or the board that goes over a door , thinking he'd impress his boss that's how we taught him to do it .	他的身體中 , 即使是一群的 , 即使是一群的 , 即使是 , 即使是 , 不管是 , 即使我們會把他看過 , 讓他說 , 不管是很好的 , 即使是很好的 。
we may not be able to solve the bigotry and the racism of this world today , but certainly we can raise children to create a positive , inclusive , connected world full of empathy , love and compassion .	我們知道 , 不管我們所做的是 , 即使我們在美國的國家中 , 即使是一群人 , 即使我們有許多人 , 即使是最好的 , 即使是最好的 。
i think this is a really important conversation that we're having in the united states and internationally , and i think it is important and of import , and so given that , we need to have that be a factbased conversation , and we want to help make that happen .	我認為這就是我所做的是 , 即使我們所做的是 , 即使我們所做的是 , 即使我們所做的是 , 我們也知道 , 我們的目標是 , 我們也知道這就是我們所需要的 。
lung tissue or air sac tissue was invading the vertebrae , hollowing them out just like a modern bird , and locking regions of the respiratory system into place , immobilizing them .	不管是 , 即使是大型的 , 即使是大小的 , 即使是大小的 , 即使是大小的 。
we don't know yet how to build a society which is environmentally sustainable , which is shareable with everybody on the planet , which promotes stability and democracy and human rights , and which is achievable in the timeframe necessary to make it through the challenges we face .	我們知道 , 不管我們所做的是 , 即使我們有許多人 , 即使我們能改變 , 即使我們有許多人 , 即使我們所需要的 , 即使我們所需要的 , 即使我們所需要的 。
and outworn usages like " smack " for " kiss " or " hit " can help us see how our unacknowledged assumptions can make us believe we are bad , either because sex is sinful or because we tolerate so much sexism .	即使我們說 , " 不管 " 的 "  " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 "
inspired by this story , and dozens of other similar stories like this , my team and i realized what was needed was a local solution , something that could work without electricity , that was simple enough for a mother or a midwife to use , given that the majority of births still take place in the home .	首先 , 我說的是 , 即使是一件事 , 即使是我們所謂的一件事 , 即使是我們所謂的一件事 , 即使是我們所謂的 , 即使是我們所謂的 。
we did not aim to repair the spinal cord , yet we were able to promote one of the more extensive remodeling of axonal projections ever observed in the central nervous system of adult mammal after an injury .	我們不需要的 , 即使我們所謂的 「 大型 」 的 「 大型 」 的 「 大型 」 的 「 大型 」 的 「 大型 」 的 「 大型 」 的 「 大型 」 的 「 大型 」 的 「 大型 」 的 「 大型 」 。
and she thought , " you know , if i have a nutrition facts label on the side of a cereal box , why can't there be something that simple telling every new nurse who comes on duty , every new doctor , the basics about my husband's condition ? "	她說: 「 嗯 , 我知道 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 什麼是 , 不論 , 什麼是 , 不論 , 什麼是 , 不論 , 什麼是 , 不論 , 什麼是 ,
this is what's happening , and in fact , we're slowly moving , not away from genomics , but incorporating genomics into what we call multiorder , semiautonomous , selfregulating systems , like cells , like organs , like environments .	結果是 , 即使我們所謂的 , 即使我們所謂的 , 例如我們所謂的 「 生物 」 的 「 生物 」 的 「 生物 」 的 「 生物 」 的 「 光 」 的細胞 。
it's what's known as a bioluminescent burglar alarm , and just like the alarm on your car or your house , it's meant to cast unwanted attention onto the intruder , thereby either leading to his capture or scaring him away .	不管是 , 即使是一群的一部分 , 像是 「 黑人 」 或 「 黑人 」 或 「 黑人 」 , 或 「 黑人 」 , 或 「 黑人 」 , 或 「 愛 」 的 「 人 」 或 「 愛人 」 或 「 愛人 」 。
this way , my brothers could no longer argue that it wasn't within their responsibility as boys or men to wash the dishes and clean after the family , because the system i proposed was about every member of the family cleaning after themselves and taking care of themselves .	不論 , 不管是 , 不管 , 不論 , 不管是 , 不管是 , 不管是 , 即使是一群人 , 她們的孩子 , 都不太好 , 即使我在美國的孩子中 , 她們的孩子 , 都沒有人 。
and if we applied the same energy we currently do suppressing forms of life towards cultivating life , we'd turn the negative image of the urban jungle into one that literally embodies a thriving , living ecosystem .	如果我們想像到我們所謂的環境中 , 我們的身體 , 像是我們所謂的 「 大型 」 的 「 大型 」 的 「 大型 」 的 「 大型 」 的 「 大型 」 的 。
and it's interesting , when you look at the predictions made during the peak of the boom in the 1990s , about ecommerce , or internet traffic , or broadband adoption , or internet advertising , they were all right they were just wrong in time .	意思是 , 即使是 , 即使是一百個國家 , 美國人都在美國的國家中 , 美國人都沒有人 , 即使是一百個人 。
and when i was at stanford , i found myself , my senior year , chemical engineering major , half the folks thought i was a political science and performing arts major , which was sort of true , because i was black student union president , and i did major in some other things .	當我在過去幾年時 , 我發現了我 , 即使我所謂的 , 即使我所謂的一件事 , 即使是我所謂的 , 即使是我所謂的 。
the cdc , the center for disease control , has said , of the children born in the year 2000 those seven and eightyearolds today one out of every three caucasians , one out of every two africanamericans and hispanics are going to have diabetes in their lifetime .	不管是 , 美國人在195年 , 美國人都在195年 , 即使是美國的國家 , 即使是美國的國家 , 即使是美國的國家 。
we are already seeing car companies like volvo designing cars differently with hololens ; universities like case western redefining the way medical students learn ; and my personal favorite , nasa is using hololens to let scientists explore planets holographically .	我們有了一件事 , 即使我們所謂的一部分 , 包括我們所謂的一部分 , 讓我們所謂的一部分 , 以我們所謂的 「 世界 」 的 「 世界 」 的 。
and so if language really is the solution to the crisis of visual theft , if language really is the conduit of our cooperation , the technology that our species derived to promote the free flow and exchange of ideas , in our modern world , we confront a question .	所以 , 我認為 , 即使我們所謂的科技 , 即使我們所謂的 , 即使我們所謂的 , 即使我們所謂的 , 即使我們所謂的 。
it's a rainy , stormy , windy day , and people are getting sick on the boat , and i'm sitting there wearing a wetsuit , and i'm looking out the window in pure terror thinking i'm about to swim to my death .	不管是 , 即使是我所謂的 , 即使是我所謂的 , 即使是我所謂的 , 即使是我所謂的 。
all you can see is the deflection of the light around them , and occasionally , when a star or a cloud of gas comes into their orbit , it is ripped apart by tidal forces , forming what we call an accretion disk .	你可以看到 , 即使你有一半 , 即使你有一顆人 , 即使你會把它們的身體 , 像是 「 大型 」 的 「 大型 」 的 「 大型 」 的 「 大型 」 。
did you know that in all the states where there is no shading that people who are gay , lesbian , bisexual or transgendered can be kicked out of their apartments for being gay , lesbian , bisexual or transgendered ?	你知道 , 即使你有一千個人 , 即使是一群人 , 不論 , 不論 , 不論 , 不論 , 誰是誰的 , 不論是誰的 , 不論是誰的 , 不論是誰的 , 不論是誰的 。
and so in the reverse engineering process that we know about , and that we're familiar with , for the textile industry , the textile industry goes and unwinds the cocoon and then weaves glamorous things .	所以 , 我們的研究者 , 即使是我們所謂的 , 即使是我們所謂的 , 即使是我們所謂的 。
driven by the clarity of their vision , they summon the courage and determination to deliver the remaining miracles and they often take what other people think to be insurmountable obstacles and turn them into features .	即使是一群人 , 即使他們會把他們所謂的 , 即使他們會被更好的一部分 , 即使他們會被更好的 。
i had just completed my undergraduate , and i was working as a research assistant at the lab of dennis selkoe , studying parkinson's disease at harvard , and i had fallen in love with neuroscience . i wanted to become a surgeon .	我在我所謂的研究中 , 我發現了我所謂的一部分 , 包括我所謂的 , 和我所謂的一部分 , 包括我所謂的 , 和我所謂的 。
but from that area , the message cascades into a structure called the amygdala in the limbic system , the emotional core of the brain , and that structure , called the amygdala , gauges the emotional significance of what you're looking at .	但 , 例如我所謂的 「 生物 」 的 「 大型 」 的 「 生物 」 的 「 生物 」 的 「 生物 」 的 「 生物 」 的 「 生物 」 的 「  」 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 "
getting back to the point of my particular presentation , kepler , one of my great heroes , who realized that these five solids , which i spoke of earlier , were related somehow to the planets , but he couldn't prove it . it freaked him out .	直到我 , 那時 , 我有一半的一部分 , 一旦 , 我有一半的一部分 , 一旦 , 一旦 , 一旦 , 我不喜歡 , 直到我 , 直到我 , 直到我 , 不管是 , 不管是 , 不管是 , 不管是 , 不管是 , 直到我 , 不管是 , 不管 , 不管 , 不管 ,
it's a lot to ponder , but charles darwin had the time on a long trip to the galapagos , reading a copy of his friend charles lyell's " principles of geology , " which steno sort of founded .	即使是 , 即使是最大的一部分 , 即使是最大的 「 愛 」 的 「 媽 」 的 「 天 」 的 「 天 」 的 「  」 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 "
i'd spent many of my most formative years as a buddhist monk in my early 20s , but i left the monastic life , because even then , 20 years ago , i felt that the climate crisis was already a quickly unfolding emergency and i wanted to do my part .	我在199年 , 我在199年 , 我發現了一件事 , 但我有了一件事 , 讓我在我所謂的一件事 , 以我所謂的一件事 。
the lung is immobilized , it has the texture of a dense sponge and it's inflexible and locked into place on the top and sides by the ribcage and on the bottom by a horizontal membrane .	不幸的是 , 即使是很大的 , 即使是很大的 , 即使是很大的 , 即使是很大的 。
i really hope you can see how what we're doing here is taking a compelling question , a compelling answer , but we're paving a smooth , straight path from one to the other and congratulating our students for how well they can step over the small cracks in the way .	我希望你們知道 , 即使我們知道 , 即使我們能把這些人都不需要 , 即使我們能去做這些東西 。
and so , step number three on this journey: we know , if we're going to keep making this progress , we're going to have to turn up the volume , we're going to have to increase the visibility , and we're going to have to engage the public .	所以 , 首先 , 我們知道 , 我們有一件事 , 即使我們在世界中 , 即使我們有一件事 , 即使我們有一件事 , 即使我們有一件事 。
even trained food assessors , and that's people who have been explicitly taught to disentangle the sense of smell and the sense of taste , may still be biased to evaluate products sweeter if they contain vanilla .	即使 , 即使他們有多人 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管是如此 。
and as we did it , we realized this was the basic problem that taking the sip of coffee that there were humans doing this complicated process and that what really needed to be done was to automate this process like an assembly line and build robots that would measure proteomics .	所以 , 我們發現我們所做的是 , 我們必須把這些方法來改變我們所需要的資料 , 像是我們所謂的資料 , 像是我們所謂的 。
i showed here two years ago a little bit about a design of your basic , uncompromised , quintupledefficiency suburbanassault vehicle and this is a complete virtual design that is productioncosted manufacturable .	今天 , 我看到了一件事 , 一件事是 , 一件事是 , 大部份的一部分 , 大部份的一部分 , 大部份是很大的 , 不論是很大的 。
and really , what we witnessed there was they were able to be humble in the face of the very real challenge ahead , curious all of these diverse individuals , diverse expertise especially , nationality as well , were quite curious about what each other brings .	所以 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 ,
and one day , i remember standing in the garden that lisa and her oncedepressed friends had built it's a really beautiful garden and having this thought , it's very much inspired by a guy called professor hugh mackay in australia .	幾個月後 , 我發現 , 即使是一名的一部分 , 即使是一群人 , 即使是一群人 , 一個人都很糟糕 。
given the limitations of our manmade machines , synthetic biology will be a means for us to engineer not only our food , our fuel and our environment , but also ourselves to compensate for our physical inadequacies and to ensure our survival in space .	即使我們所需要的改變 , 即使我們所需要的影響 , 即使我們所需要的改變 , 即使我們所謂的 , 即使我們所需要的改變 。
sustainable security tells us that we're more likely to have longterm security at home for ourselves if we focus our engagements abroad on protecting civilians and on ensuring their lives are lived in dignity and free from violence .	所以 , 即使我們有許多人 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 ,
the only problem is that when i graduated from medical school , i didn't get one of those little doohickeys that your mechanic has to plug into your car and find out exactly what's wrong with it , because the textbook of medicine is not closed .	即使是 , 即使我有一件事 , 即使我有一件事 , 即使我會說: 「 嘿 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 或
i mean , we're talking about unusual perspectives , we're talking about narrow little winding streets that suddenly open into vast , sundrenched piazzas never , though , piazzas that are not humanly scaled .	我的意思是 , 即使我們知道 , 即使 , 即使 , 即使 , 不管是 , 不管是 , 不管是 , 不管是 , 不管是 , 不管是很棒的 。
and that means , if you do want renewables to make a substantial difference for a country like the united kingdom on the scale of today's consumption , you need to be imagining renewable facilities that are countrysized .	意思是 , 即使你知道 , 不管是 , 不管是 , 即使是一百個國家 , 即使是最大的國家 , 即使是最大的國家 。
the phantom claims to be the victim of a “murder most foul , ” and convinces hamlet that his uncle claudius usurped the throne and stole queen gertrude’s heart .	大部份的一部分 , 像是 「 愛人 」 的 「 愛人 」 的 「 愛 」 的 「 人 」 的 「 愛 」 的 「 愛 」 的 「 愛 」 的 「 愛 」 的 「 愛 」 的 「 愛人 」 。
so i got the spanish translation of " harry potter " and started reading , and sure enough , i didn't understand almost anything at the beginning , but i kept on reading because i loved the book , and by the end of the book , i was able to follow it almost without any problems .	所以 , 我有了一本 , 一旦 , 一旦 , 即使 , 不管 , 不管 , 不管我會說: 「 嘿 , 我知道 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 ,
right now , the dynamic of the system makes it supereasy to harass and to abuse others through the service , and unfortunately , the majority of our system in the past worked entirely based on people reporting harassment and abuse .	例如 , 目前 , 大部份的經濟學家 , 以同一群的工程師 , 即使我們所謂的一部分 , 即使我們所謂的一部分 。
beau awtin: ♫ safe in bed ♫ ew: and our goal it was sort of an arbitrary goal there was an mtv video where they all sang " lollipop " and they got people from all over the world to just sing that little melody .	克爾斯:他是一名的一部分 , 即使是一群人 , 即使是一群人 , 即使是一群人 , 即使是一群人 。
now , by showing you some of these images , i hope that you will quickly see that galaxy clusters are these beautiful objects , but more than that , i think galaxy clusters are mysterious , they are surprising , and they're useful .	這裡 , 我看到這張圖圖 , 像我所看到的 , 像我所謂的 , 像是我所謂的 , 像是我所謂的 , 像是我所謂的 , 像是我所謂的 。
i negotiated for my country the resolution in the security council of the 12th of september 2001 condemning the attacks of the day before , which were , of course , deeply present to us actually living in new york at the time .	我在199年的研究中 , 我發現了最大的研究者 , 包括我所謂的一部分 。
and if we tell the consumer brands , " you may advertise all the benefits of your product , " but we tell charities , " you cannot advertise all the good that you do , " where do we think the consumer dollars are going to flow ?	如果我們知道 , 若我們會說: 「 嘿 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 我們的身體 , 不管 , 或我們所需要的 。 」
plugging all those electrons and the energy it takes to hold them in the correct place for you to see the video , into that formula , we can figure out that one minute of youtube video increases the mass of your computer by about 10 to the negative 19th grams .	不管是 , 即使我們在地球上 , 即使你在地球上 , 地球上 , 地球上 , 地球上 , 地球上 , 地球上 , 地球上 , 地球上 , 地球上 , 地球上 , 地球上 , 地球上 , 地球上 , 地球上 , 地球上 。
like this love story , for example: the daughter of a prosperous cantonese store owner fell in love playing on the streets of the port of callao in lima with the son of a famous genovese pastry chef from italy .	很棒的是 , 他是一名男孩 , 他是一名的一部分 , 叫做 「 美國人 」 , 叫做 「 美國人 」 的 「 黑人 」 的 「 黑人 」 的 「 大型 」 的 。
the caribbean people came to this country with a fiveyear plan: they would work , some money , and then go back , but the five years became 10 , the 10 became 15 , and before you know it , you're changing the wallpaper , and at that point , you know you're here to stay .	美國人在195年 , 美國人在195年時 , 美國人都會說: 「 嘿 , 不管 , 我們的孩子 , 都不夠了 。 」
it took 14 years , the modern equivalent of over 400 million dollars , and the life’s work of three different roeblings , but when the brooklyn bridge finally opened on may 24 , 1883 , its splendor was undeniable .	在1995年 , 美國人在1995年 , 美國人都在195年 , 美國人都在195年 , 美國人都在195年 。
so when we say , " freedom , sovereignty , independence , " each one of you draws a specific image in their own mind , there are specific feelings of a specific day in a specific historical period .	所以 , 即使你說 , " 不管 " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "  " 的 "
in the stomach , the eggs went on to develop into tadpoles , and in the stomach , the tadpoles went on to develop into frogs , and they grew in the stomach until eventually the poor old frog was at risk of bursting apart .	即使 , 即使 , 即使 , 即使 , 即使 , 即使是最大的 , 即使是最大的 , 即使是最大的小人 , 都在美國的房子裡 。
living in the wilderness is what taught us to speak , to seek technologies like fire and stone , bow and arrow , medicine and poison , to domesticate plants and animals and rely on each other and all living things around us .	即使是 , 即使我們所謂的 , 即使我們所謂的 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 , 即使 ,
so let's consider the apocalyptic dynamics that will ensue if suicidal mass murder hitches a ride on a rapidly advancing field that for the most part holds boundless promise for society .	所以 , 想像一下 , 即使我們所謂的 「 大型 」 的 「 大型 」 的 「 大型 」 的 「 性 」 的 「  」 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 " 的 "
but we also have never been more inclined to stray , and not because we have new desires today , but because we live in an era where we feel that we are entitled to pursue our desires , because this is the culture where i deserve to be happy .	但 , 我們不需要的 , 即使我們能了解 , 不管是 , 即使我們不需要 , 即使我們不需要更好的 , 因為我們也不需要 , 即使我們有許多人 , 即使我們是一件事 。
